ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	FeH	eFeH1	eFeH2	Ref	MH	eMH1	eMH2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2	eTeff	elogg	eFeH	eL	elogL	eM	eR	percent_eL	percent_elogL	percent_eM	percent_eR	percent_eTeff	percent_elogg	percent_eFeH	logTeff	elogTeff1	elogTeff2	logM	elogM1	elogM2
KIC12735580	1.17	0.2	0.12	1.81	0.1	0.08	6170.0	64.0	64.0	0.06	0.15	0.15	NA	NA	NA	NA	3.994	0.03	0.029	NA	4.369	0.387567902	0.387567902	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.6403820447095684	0.03691165615317038	0.04034273133205557	64.0	0.0295	0.15	0.387567902	0.038627193742612975	0.16	0.09	8.870860654612041	6.031898311597964	13.675213675213676	4.972375690607735	1.0372771474878444	0.7386079118678016	250.0	3.7902851640332416	0.004481633907579496	0.004528364070598645	0.06818586174616162	0.06853470541024512	0.046996562676223624
KIC1725815	1.43	0.15	0.11	2.02	0.08	0.08	6550.0	82.0	82.0	-0.08	0.15	0.1	NA	NA	NA	NA	3.982	0.014	0.014	NA	6.845	0.587496081	0.587496081	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.8353734524700088	0.035761236412614306	0.038972322196213605	82.0	0.014	0.125	0.587496081	0.037366779304413955	0.13	0.08	8.582849978086195	4.473062819261123	9.090909090909092	3.9603960396039604	1.251908396946565	0.3515821195379207	-156.25	3.816241299991783	0.005403217550433936	0.005471288757419757	0.1553360374650618	0.043321049489360774	0.034762106259211986
KIC2865774	1.28	0.11	0.21	1.79	0.08	0.11	6074.0	63.0	63.0	-0.06	0.15	0.15	NA	NA	NA	NA	4.03	0.022	0.025	NA	3.998	0.356470017	0.356470017	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.6018427897820982	0.037092514751305594	0.040558899658266756	63.0	0.0235	0.15	0.356470017	0.038825707204786175	0.16	0.095	8.916208529264631	6.451137716353356	12.5	5.307262569832402	1.0372077708264735	0.5831265508684863	-250.0	3.7834747875822465	0.004481335701685296	0.004528059613629676	0.10720996964786837	0.03580483060622676	0.0778261919626587
KIC3123191	1.3	0.11	0.17	1.42	0.05	0.06	6568.0	93.0	93.0	-0.1	0.15	0.1	NA	NA	NA	NA	4.243	0.02	0.022	NA	3.494	0.323861481	0.323861481	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.5433229006469121	0.038497266698151456	0.042244661544927564	93.0	0.020999999999999998	0.125	0.323861481	0.04037096412153951	0.14	0.055	9.269075014310246	7.430381468086744	10.76923076923077	3.8732394366197185	1.4159561510353227	0.494932830544426	-125.0	3.8174331441113845	0.006106289545474652	0.006193371358095057	0.11394335230683679	0.03527576034854314	0.060864908823417024
KIC3236382	1.44	0.16	0.11	1.64	0.06	0.05	6831.0	58.0	58.0	-0.06	0.15	0.15	NA	NA	NA	NA	4.165	0.014	0.013	NA	4.73	0.3857002	0.3857002	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.6748611407378116	0.034043944462714526	0.03694135247355623	58.0	0.0135	0.15	0.3857002	0.03549264846813538	0.135	0.055	8.154338266384777	5.259252063221778	9.375	3.353658536585366	0.8490704142878056	0.32412965186074433	-250.0	3.8344842853348053	0.0036718994173425834	0.003703209728444179	0.15836249209524964	0.0457574905606751	0.03451085112816389
KIC3344897	1.55	0.16	0.18	2.34	0.08	0.1	6630.0	83.0	83.0	-0.04	0.15	0.1	NA	NA	NA	NA	3.89	0.017	0.016	NA	8.694	0.765139525	0.765139525	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.9392196358548183	0.03663199562719954	0.04000886026233463	83.0	0.0165	0.125	0.765139525	0.03832042794476709	0.16999999999999998	0.09	8.800776685070163	4.080028406762414	10.96774193548387	3.8461538461538463	1.2518853695324283	0.42416452442159386	-312.5	3.821513528404773	0.00540311878014732	0.005471187482776418	0.1903316981702915	0.04266441222186232	0.053611131013884705
KIC3534307	0.96	0.13	0.11	1.44	0.07	0.06	5781.0	59.0	59.0	-0.24	0.15	0.1	NA	NA	NA	NA	4.104	0.019	0.017	NA	2.003	0.175425643	0.175425643	NA	MS	G	NA	NA	NA	NA	NA	C14sdss	A	1	0.30168094929357625	0.03646179129863891	0.03980589352532188	59.0	0.018000000000000002	0.125	0.175425643	0.038133842411980395	0.12	0.065	8.758144932601096	12.640454261787351	12.5	4.513888888888889	1.0205846739318456	0.4385964912280702	-52.083333333333336	3.7620029693751156	0.004409877737284074	0.004455115905871665	-0.017728766960431602	0.055155264901055184	0.05285230732527568
KIC3547794	1.4	0.11	0.13	1.75	0.06	0.06	6825.0	81.0	81.0	-0.14	0.15	0.15	NA	NA	NA	NA	4.093	0.019	0.019	NA	5.785	0.49127116	0.49127116	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.7623033632877684	0.03539833528993408	0.03854167156379684	81.0	0.019	0.15	0.49127116	0.03697000342686546	0.12	0.06	8.492154883318928	4.849775720182588	8.571428571428571	3.4285714285714284	1.1868131868131868	0.4642071829953579	-107.14285714285714	3.8341026557127935	0.005123918300641961	0.00518509409610779	0.146128035678238	0.03284891161493142	0.04232431472228114
KIC3967430	1.36	0.09	0.12	1.47	0.04	0.05	6622.0	53.0	53.0	0.0	0.15	0.15	NA	NA	NA	NA	4.236	0.014	0.014	NA	3.565	0.281704946	0.281704946	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.5520595341878843	0.033029341685264724	0.03574962173992946	53.0	0.014	0.15	0.281704946	0.03438948171259709	0.105	0.045	7.901962019635344	6.229306729243662	7.720588235294117	3.061224489795918	0.8003624282694051	0.3305004721435317	inf	3.8209891764160497	0.003462093620563156	0.003489914548291395	0.13353890837021754	0.027829093864757404	0.04011722320798239
KIC4646780	1.43	0.15	0.1	1.92	0.08	0.07	6856.0	138.0	138.0	-0.12	0.15	0.15	NA	NA	NA	NA	4.029	0.019	0.019	NA	6.537	0.540582863	0.540582863	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.815378484965918	0.03450647773854709	0.03748664831535997	138.0	0.019	0.15	0.540582863	0.03599656302695353	0.125	0.07500000000000001	8.269586400489523	4.414706015753917	8.741258741258742	3.9062500000000004	2.012835472578763	0.47158103747828245	-125.0	3.836070808915142	0.008654819058083962	0.008830809409496432	0.1553360374650618	0.043321049489360774	0.03148439649797606
KIC4931390	1.37	0.1	0.1	1.41	0.04	0.04	6557.0	51.0	51.0	-0.06	0.15	0.15	NA	NA	NA	NA	4.274	0.012	0.012	NA	3.532	0.310919875	0.310919875	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.548020694905531	0.036640634599637956	0.040019166791037564	51.0	0.012	0.15	0.310919875	0.03832990069533776	0.1	0.04	8.80294096828992	6.994243292572218	7.2992700729927	2.8368794326241136	0.7777947231965838	0.28076743097800655	-250.0	3.816705183666515	0.003364850645810602	0.00339112472068015	0.1367205671564068	0.030596767591769353	0.03291684620044992
KIC5095850	1.43	0.25	0.11	2.27	0.17	0.09	6836.0	85.0	85.0	0.1	0.15	0.15	NA	NA	NA	NA	3.885	0.018	0.021	NA	11.33	1.012071891	1.012071891	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	1.0542299098633972	0.03715816193249322	0.04063741229755258	85.0	0.0195	0.15	1.012071891	0.0388977871150229	0.18	0.13	8.932673353927624	3.6896873017066185	12.587412587412588	5.726872246696035	1.243417203042715	0.5019305019305019	150.0	3.834802054048699	0.005366795192056628	0.0054339460598789024	0.1553360374650618	0.06997324426080104	0.034762106259211986
KIC5309966	1.34	0.08	0.13	1.64	0.05	0.06	6356.0	61.0	61.0	0.1	0.15	0.15	NA	NA	NA	NA	4.131	0.014	0.015	NA	4.22	0.35276565	0.35276565	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.6253124509616739	0.034866493799770026	0.037911960339865436	61.0	0.014499999999999999	0.15	0.35276565	0.03638922706981773	0.10500000000000001	0.055	8.359375592417061	5.819367104213965	7.835820895522389	3.353658536585366	0.9597230962869729	0.3510045993706124	150.0	3.803183888535342	0.004148150755848512	0.004188154091460561	0.12710479836480765	0.025183546018248876	0.044319428048357576
KIC5468089	1.56	0.15	0.17	2.0	0.07	0.07	6728.0	429.0	429.0	0.0	0.15	0.15	NA	NA	NA	NA	4.03	0.018	0.025	NA	5.431	0.46246895	0.46246895	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.7348798027926275	0.035491196981335404	0.03865179457762913	429.0	0.0215	0.15	0.46246895	0.037071495779482266	0.16	0.07	8.515355367335665	5.044565878475137	10.256410256410255	3.5000000000000004	6.3763376932223546	0.5334987593052108	inf	3.827885982789856	0.026845034424086478	0.02861437443998316	0.1931245983544616	0.03987151203769221	0.050109798100366476
KIC5686856	1.14	0.14	0.11	1.78	0.09	0.08	6125.0	55.0	55.0	0.0	0.2	0.15	NA	NA	NA	NA	3.996	0.012	0.012	NA	2.777	0.070530711	0.070530711	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.4435758797502576	0.01089253695027792	0.011172776345902746	55.0	0.012	0.175	0.070530711	0.011032656648090333	0.125	0.08499999999999999	2.5398167446885123	2.487208424024757	10.964912280701755	4.775280898876405	0.8979591836734694	0.3003003003003003	inf	3.78710609303657	0.003882382052245781	0.003917401961312628	0.05690485133647256	0.050305118311395745	0.044067626631300434
KIC6064910	1.4	0.15	0.13	2.37	0.1	0.09	6508.0	75.0	75.0	-0.26	0.2	0.15	NA	NA	NA	NA	3.836	0.015	0.015	NA	8.907	0.767730778	0.767730778	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.9497314523157071	0.03590743628420312	0.03914603847073295	75.0	0.015	0.175	0.767730778	0.037526737377468034	0.14	0.095	8.619409206242281	3.951299842283574	10.000000000000002	4.0084388185654	1.1524277811923787	0.3910323253388947	-67.3076923076923	3.8134475442648212	0.0049763108272573575	0.005033992864452941	0.146128035678238	0.04420366249205343	0.04232431472228114
KIC6363365	1.12	0.13	0.11	1.41	0.06	0.05	6282.0	76.0	76.0	-0.58	0.15	0.1	NA	NA	NA	NA	4.188	0.016	0.016	NA	4.057	0.854109438	0.854109438	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.6082050077043262	0.08297460425052183	0.10266290798258593	76.0	0.016	0.125	0.854109438	0.09281875611655388	0.12	0.055	21.052734483608578	15.261096988809559	10.714285714285714	3.900709219858156	1.209805794333015	0.3820439350525311	-21.551724137931036	3.798097932062486	0.005222591516267805	0.00528616081433908	0.04921802267018165	0.047691990337874766	0.044896648887539074
KIC6421967	1.24	0.1	0.11	1.27	0.04	0.05	6464.0	73.0	73.0	-0.12	0.15	0.15	NA	NA	NA	NA	4.321	0.015	0.017	NA	2.237	0.189568099	0.189568099	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.3496659840966297	0.03532649972896845	0.03845651835856212	73.0	0.016	0.15	0.189568099	0.036891509043765286	0.10500000000000001	0.045	8.474210952168082	10.550499826019784	8.467741935483872	3.543307086614173	1.129331683168317	0.3702846563295534	-125.0	3.8105013477665297	0.004877137199388315	0.004932530217974129	0.09342168516223506	0.033683113202572584	0.04034324167881538
KIC6448798	1.4	0.22	0.12	2.4	0.14	0.1	6349.0	67.0	67.0	-0.16	0.15	0.15	NA	NA	NA	NA	3.829	0.017	0.017	NA	9.553	0.859532225	0.859532225	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.9801397777457546	0.03741658073804732	0.04094672912994024	67.0	0.017	0.15	0.859532225	0.03918165493399378	0.16999999999999998	0.12000000000000001	8.99751099131163	3.9975578813981563	12.142857142857144	5.000000000000001	1.055284296739644	0.4439801514755811	-93.75	3.802705327074352	0.004559028201755133	0.004607395011865911	0.146128035678238	0.0633869788643929	0.03891806603036971
KIC6450651	1.1	0.18	0.12	1.72	0.11	0.09	5995.0	69.0	69.0	-0.12	0.15	0.15	NA	NA	NA	NA	4.01	0.02	0.021	NA	3.177	0.273070118	0.273070118	NA	MS	G	NA	NA	NA	NA	NA	C14sdss	A	1	0.5020172148271475	0.035810706782658186	0.039031089103541416	69.0	0.0205	0.15	0.273070118	0.0374208979430998	0.15	0.1	8.59521932640856	7.4541065202284775	13.636363636363635	5.813953488372093	1.1509591326105089	0.5112219451371572	-125.0	3.7777891874348675	0.0049700051891297115	0.005027540290835297	0.04139268515822508	0.0658172844896433	0.05016660946573018
KIC6593461	0.94	0.2	0.11	1.29	0.08	0.06	5817.0	101.0	101.0	0.24	0.15	0.15	NA	NA	NA	NA	4.193	0.026	0.023	NA	2.059	0.17859073	0.17859073	NA	MS	G	NA	NA	NA	NA	NA	C14sdss	A	1	0.31365634661803143	0.03612430753280682	0.039403963121214525	101.0	0.0245	0.15	0.17859073	0.03776413532701067	0.155	0.07	8.673663428848954	12.039971686911082	16.48936170212766	5.426356589147288	1.7362901839436136	0.5843071786310519	62.5	3.7646990637983677	0.007475897026246514	0.0076068436794352046	-0.026872146400301365	0.08377699773677393	0.05404976122362476
KIC7019341	0.98	0.2	0.12	1.39	0.1	0.08	5723.0	77.0	77.0	0.38	0.1	0.1	NA	NA	NA	NA	4.145	0.02	0.02	NA	2.351	0.220003795	0.220003795	NA	MS	G	NA	NA	NA	NA	NA	C14sdss	A	1	0.37125262912493934	0.03885008857056321	0.04266995282651703	77.0	0.02	0.1	0.220003795	0.04076002069854012	0.16	0.09	9.357881539770311	10.979052402837791	16.3265306122449	6.474820143884893	1.3454481915079504	0.48250904704463216	26.31578947368421	3.757623745908389	0.005804247654548345	0.005882872097488612	-0.00877392430750515	0.08065593161363051	0.056727624448927136
KIC7465072	1.15	0.22	0.11	1.66	0.1	0.08	6192.0	55.0	55.0	0.06	0.15	0.15	NA	NA	NA	NA	4.061	0.034	0.033	NA	4.49	0.388140708	0.388140708	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.6522463410033232	0.036007982204118605	0.03926558252243062	55.0	0.0335	0.15	0.388140708	0.03763678236327461	0.165	0.09	8.644559198218262	5.770332464476462	14.347826086956523	5.421686746987952	0.8882428940568475	0.8249199704506279	250.0	3.791830947674836	0.003840558271185568	0.0038748243909041413	0.06069784035361165	0.0760227268027951	0.04366450105483137
KIC7530690	1.35	0.07	0.09	1.34	0.04	0.04	6836.0	62.0	62.0	-0.04	0.15	0.15	NA	NA	NA	NA	4.311	0.013	0.014	NA	3.41	0.283974195	0.283974195	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.5327543789924978	0.034739478270834234	0.03776182024123964	62.0	0.0135	0.15	0.283974195	0.03625064925603694	0.08	0.04	8.32768900293255	6.804383161446978	5.925925925925926	2.9850746268656714	0.9069631363370392	0.3131524008350731	-375.0	3.834802054048699	0.003921135982672741	0.0039568617400878026	0.13033376849500614	0.021954575888050387	0.029963223377443227
KIC7622208	1.39	0.11	0.19	1.92	0.07	0.1	6606.0	99.0	99.0	0.0	0.15	0.15	NA	NA	NA	NA	4.008	0.013	0.014	NA	6.48	0.616787233	0.616787233	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.8115750058705934	0.03948677907941789	0.04343935151908629	99.0	0.0135	0.15	0.616787233	0.04146306529925209	0.15	0.085	9.518321496913579	5.108962819126471	10.79136690647482	4.427083333333334	1.4986376021798364	0.33682634730538924	inf	3.8199385693553953	0.006460212832222201	0.00655776262153962	0.14301480025409505	0.03307645880158619	0.06383355420647023
KIC7938112	1.37	0.13	0.17	1.84	0.07	0.09	6520.0	70.0	70.0	-0.22	0.15	0.15	NA	NA	NA	NA	4.043	0.018	0.02	NA	7.203	0.779587287	0.779587287	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.8575134147766897	0.04463026132989878	0.04974758785519173	70.0	0.019	0.15	0.779587287	0.047188924592545256	0.15000000000000002	0.08	10.823091586838816	5.502995495975303	10.948905109489052	4.3478260869565215	1.0736196319018405	0.46994805837249565	-68.18181818181819	3.81424759573192	0.004637818862089471	0.004687881096652635	0.1367205671564068	0.039370691899274446	0.057539321108781905
KIC8174170	1.25	0.13	0.2	2.18	0.12	0.16	5983.0	64.0	64.0	-0.04	0.15	0.15	NA	NA	NA	NA	3.859	0.016	0.016	NA	2.899	0.668392809	0.668392809	NA	MS	G	NA	NA	NA	NA	NA	C14sdss	A	1	0.46224821535499744	0.09010271719295032	0.11382511741589096	64.0	0.016	0.15	0.668392809	0.10196391730442064	0.165	0.14	23.055978233873745	22.05826089044268	13.2	6.422018348623854	1.069697476182517	0.4146151852811609	-375.0	3.7769190028420465	0.004620965763895146	0.00467066287019291	0.09691001300805642	0.042969073393180054	0.07572071393811833
KIC8377423	1.21	0.19	0.14	1.99	0.12	0.11	6059.0	57.0	57.0	0.24	0.15	0.15	NA	NA	NA	NA	3.928	0.032	0.031	NA	6.765	0.601312885	0.601312885	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.8302678009336417	0.03698236068586058	0.04042721626004275	57.0	0.0315	0.15	0.601312885	0.03870478847295167	0.165	0.11499999999999999	8.88858662232077	4.661723413750102	13.636363636363637	5.778894472361809	0.9407492985641195	0.8019348268839104	62.5	3.7824009524965296	0.004066524243752756	0.004104961407696006	0.08278537031645007	0.06334266536178794	0.053401592631240495
KIC8391021	1.26	0.1	0.11	1.54	0.05	0.05	6250.0	51.0	51.0	-0.22	0.2	0.15	NA	NA	NA	NA	4.163	0.01	0.011	NA	2.947	0.251913091	0.251913091	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.46938013584992516	0.03562230535583105	0.038807361321397504	51.0	0.010499999999999999	0.175	0.251913091	0.03721483333861428	0.10500000000000001	0.05	8.548119816762808	7.9285062354051075	8.333333333333334	3.2467532467532467	0.816	0.25222195532068215	-79.54545454545455	3.7958800173440754	0.0035294622710515533	0.0035583809925019416	0.10037054511756291	0.033168363252654626	0.03967270476395126
KIC8420801	1.35	0.1	0.19	1.74	0.06	0.08	6506.0	73.0	73.0	0.07	0.15	0.15	NA	NA	NA	NA	4.08	0.017	0.02	NA	4.674	0.408550153	0.408550153	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.6696887080562082	0.03639296475582299	0.039723868152315656	73.0	0.018500000000000003	0.15	0.408550153	0.03805841645406932	0.14500000000000002	0.07	8.740910419341036	5.683001071428401	10.74074074074074	4.022988505747127	1.1220411927451583	0.45343137254901966	214.28571428571428	3.813314058945835	0.004845827451350537	0.00490050754546667	0.13033376849500614	0.031034233739968803	0.0658757792680876
KIC8435400	1.5	0.13	0.21	2.34	0.12	0.13	6322.0	59.0	59.0	0.14	0.15	0.1	NA	NA	NA	NA	3.863	0.016	0.016	NA	9.416	0.822782257	0.822782257	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.9738664498353783	0.03638185734019672	0.03971063334311309	59.0	0.016	0.125	0.822782257	0.038046245341654905	0.16999999999999998	0.125	8.738129322429906	3.9067210240260577	11.333333333333334	5.341880341880342	0.9332489718443531	0.4141858659073259	89.28571428571428	3.800854491503561	0.004034253118830211	0.004072079802253548	0.17609125905568124	0.03609634534827655	0.06550154875643226
KIC8491374	1.38	0.14	0.19	1.95	0.09	0.1	6520.0	65.0	65.0	0.0	0.15	0.1	NA	NA	NA	NA	3.988	0.023	0.023	NA	5.685	0.476353911	0.476353911	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.7547304690237535	0.03494568656075414	0.03800561952271986	65.0	0.023	0.125	0.476353911	0.036475653041737	0.165	0.095	8.379136517150396	4.832937656395187	11.956521739130435	4.871794871794872	0.9969325153374233	0.5767301905717152	inf	3.81424759573192	0.004308183565882473	0.004351349129481097	0.13987908640123647	0.041964501543536065	0.06433212500870573
KIC8516041	1.09	0.13	0.12	1.3	0.06	0.06	6214.0	65.0	65.0	0.18	0.15	0.15	NA	NA	NA	NA	4.246	0.018	0.019	NA	2.381	0.22232026	0.22232026	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.37675939540487985	0.03876820282159943	0.04257117987365672	65.0	0.0185	0.15	0.22232026	0.04066969134762807	0.125	0.06	9.337264174716505	10.794605746705505	11.467889908256879	4.615384615384615	1.0460251046025104	0.435704192180876	83.33333333333334	3.7933712489189557	0.004519234139393369	0.004566755874307216	0.037426497940623665	0.04893333273412463	0.050654763674378774
KIC8981766	1.38	0.11	0.09	1.82	0.05	0.05	6237.0	72.0	72.0	-0.18	0.25	0.25	NA	NA	NA	NA	4.059	0.014	0.015	NA	14.37	1.342844371	1.342844371	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	1.1574567681342256	0.038798040891442565	0.04260716665633946	72.0	0.014499999999999999	0.25	1.342844371	0.04070260377389101	0.1	0.05	9.344776416144747	3.5165549931944318	7.246376811594203	2.7472527472527473	1.1544011544011543	0.35723084503572305	-138.88888888888889	3.794975744051132	0.00498478335485153	0.005042663119381174	0.13987908640123647	0.03330718201103755	0.029289376101987577
KIC9273544	1.14	0.12	0.12	1.55	0.07	0.07	6125.0	55.0	55.0	-0.22	0.15	0.15	NA	NA	NA	NA	4.112	0.013	0.013	NA	3.128	0.271690736	0.271690736	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.49526674438781043	0.03617266743164599	0.039461515941530856	55.0	0.013	0.15	0.271690736	0.03781709168658842	0.12	0.07	8.685765217391303	7.635701794057138	10.526315789473685	4.516129032258065	0.8979591836734694	0.316147859922179	-68.18181818181819	3.78710609303657	0.003882382052245781	0.003917401961312628	0.05690485133647256	0.04346569378109027	0.04830467957455499
KIC9402223	1.46	0.25	0.13	2.6	0.15	0.11	6350.0	52.0	52.0	-0.08	0.2	0.15	NA	NA	NA	NA	3.776	0.016	0.016	NA	11.16	0.975636586	0.975636586	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	1.04766419460156	0.0363983679811688	0.03973030652087939	52.0	0.016	0.175	0.975636586	0.038064337251024094	0.19	0.13	8.742263315412186	3.6332574356519314	13.013698630136986	5.0	0.8188976377952756	0.42372881355932207	-218.75	3.8027737252919755	0.0035419445161379848	0.0035710689914503213	0.1643528557844371	0.06864325460771672	0.04050121481735128
KIC9715099	1.37	0.15	0.17	2.49	0.1	0.11	6225.0	53.0	53.0	-0.22	0.4	0.3	NA	NA	NA	NA	3.78	0.019	0.019	NA	9.337	0.806574527	0.806574527	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.9702073588068546	0.035983665597979386	0.03923666574391993	53.0	0.019	0.35	0.806574527	0.03761016567094966	0.16	0.10500000000000001	8.638476245046588	3.876507978377121	11.678832116788321	4.216867469879518	0.8514056224899599	0.5026455026455027	-159.0909090909091	3.794139355767774	0.003681955596249953	0.0037134383766632695	0.1367205671564068	0.04512302078836575	0.057539321108781905
KIC9762786	1.38	0.14	0.19	1.96	0.1	0.12	6482.0	52.0	52.0	0.06	0.15	0.15	NA	NA	NA	NA	3.99	0.014	0.014	NA	6.917	0.598725134	0.598725134	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.839917775678681	0.036053112970417134	0.03931926044217693	52.0	0.014	0.15	0.598725134	0.03768618670629703	0.165	0.11	8.655849848200088	4.486890002517849	11.956521739130435	5.612244897959184	0.8022215365627893	0.3508771929824562	250.0	3.811709026696191	0.0034701034432274014	0.0034980537719691007	0.13987908640123647	0.041964501543536065	0.06433212500870573
KIC9768011	1.35	0.16	0.16	2.02	0.13	0.13	6630.0	68.0	68.0	-0.26	0.2	0.15	NA	NA	NA	NA	3.955	0.023	0.024	NA	6.611	0.560297443	0.560297443	NA	MS	F	NA	NA	NA	NA	NA	C14sdss	A	1	0.8202671571609645	0.035330578891805686	0.03846135293595998	68.0	0.0235	0.175	0.560297443	0.03689596591388283	0.16	0.13	8.475229813946452	4.4980425696408295	11.851851851851851	6.435643564356436	1.0256410256410255	0.5941845764854614	-67.3076923076923	3.821513528404773	0.0044316147990750565	0.004477302354744417	0.13033376849500614	0.048643178798163295	0.05478680710247531
KIC4932691_A	1.597	0.024	0.024	1.75	0.01	0.01	7580.0	450.0	450.0	-0.4937	0.0108	0.0108	APOGEE2_DR17	-0.082	0.013	0.013	4.155	0.003	0.003	0.0	9.12	0.77	0.71	0.0	MS	NA	43.0	0.21	0.041108762	True	True	CakirliApr25	EB	3	0.9599948383284161	0.03520145326876323	0.03519884253050398	450.0	0.003	0.0108	0.74	0.035200147899633605	0.024	0.01	8.1140350877193	3.6667017877851924	1.5028177833437695	0.5714285714285714	5.936675461741425	0.07220216606498195	-2.187563297549119	3.8796692056320534	0.02504633964662739	0.026579675780187717	0.20330491613848292	0.006478098710032021	0.006576193515196088
KIC4932691_B	1.565	0.027	0.027	1.652	0.009	0.009	6935.0	1200.0	1200.0	-0.4937	0.0108	0.0108	APOGEE2_DR17	-0.082	0.013	0.013	4.196	0.004	0.004	0.0	7.21	1.05	0.92	0.0	MS	NA	43.0	0.21	0.038806671	True	True	CakirliApr25	EB	3	0.857935264719429	0.05904478260095314	0.059284619274160066	1200.0	0.004	0.0108	0.9850000000000001	0.0591647009375566	0.027	0.009	13.661581137309295	6.896173099599218	1.7252396166134187	0.5447941888619855	17.303532804614274	0.09532888465204958	-2.187563297549119	3.8410464654093035	0.06931109186357398	0.08251304317201713	0.19451434188246727	0.007428721519182918	0.007558006417055035
TIC278683641_A	1.273	0.007	0.007	1.612	0.003	0.003	5940.0	110.0	110.0	0.2907	0.0039	0.0039	APOGEE2_DR17	0.246	0.013	0.013	4.128	0.001	0.001	0.0	2.92	0.14	0.14	0.0	MS	F/G	13.5	0.021	0.119116234	True	True	CakirliDec25	EB	3	0.4653828514484183	0.02033857503316172	0.02133805553034207	110.0	0.001	0.0039	0.14	0.020838315281751896	0.007	0.003	4.794520547945206	4.4776714949630145	0.5498821681068343	0.18610421836228286	1.8518518518518519	0.02422480620155039	1.3415892672858616	3.7737864449811935	0.007968929671275493	0.008117890222179458	0.10482840365365537	0.0023815659942129364	0.00239469797231906
TIC278683641_B	0.589	0.002	0.002	0.585	0.001	0.001	3653.0	97.0	97.0	0.2907	0.0039	0.0039	APOGEE2_DR17	0.246	0.013	0.013	4.674	0.001	0.001	0.0	0.06	0.01	0.01	0.0	MS	M	13.5	0.021	0.043227666	True	True	CakirliDec25	EB	3	-1.2218487496163564	0.06694678963061307	0.07918124604762489	97.0	0.001	0.0039	0.01	0.07306401783911898	0.002	0.001	16.666666666666668	5.979792332075478	0.33955857385398985	0.17094017094017097	2.6553517656720502	0.021394950791613177	1.3415892672858616	3.5626496722119168	0.01138159551580209	0.011687919913740519	-0.2298847052128984	0.0014721860941537268	0.001477193539487165
47_Tuc-V69 A	0.876	0.005	0.005	1.316	0.005	0.005	5945.0	150.0	150.0	-0.71	0.1	0.1	NA	NA	NA	NA	4.143	0.003	0.003	NA	1.941	0.217	0.217	NA	MS	G	48.3	0.01	0.027246377	True	True	eker14	EB	1	0.28802553538836284	0.046025904958528985	0.05148827389966887	150.0	0.003	0.1	0.217	0.048757089429098927	0.005	0.005	11.17980422462648	16.928044023373378	0.5707762557077626	0.37993920972644374	2.5231286795626575	0.07241129616220131	-14.084507042253522	3.7741518589547103	0.010821850999690241	0.011098418655095532	-0.05749589383191927	0.002471802243967182	0.0024859511604175266
