ID,Teff,logg,FeH,logL,eTeff,elogg,eFeH,elogL,M,logR,eM,elogR
KIC7430868,-0.4731019442026297,0.017319655265120554,-0.17384385556354306,-0.3023410466857586,0.22102534406056323,0.010276021282150041,0.21725611007706855,0.06830393539052186,-0.8343293369769434,-0.1656344288828732,0.17656649308052236,0.0399158658158966
KIC6755958,0.5019530977587641,-0.219569677449707,-1.1642320539148692,0.2763129238499131,0.2589131941142903,0.011087286120214517,0.21725611007706855,0.05893650947975569,-0.9633754652530786,0.03202479825424766,0.17046295998638086,0.039794198265157
KIC3533464,0.828587819438933,1.5533144153338636,0.8341495792940283,-1.4951005682701002,0.23853109912432463,0.010546442894838198,0.21725611007706855,0.015756822512129613,0.15226319102607386,-1.444691443246667,0.21318769164537144,0.03977359725558348
EPIC212451374,-0.7961156016312129,-0.04704068855466139,1.4769280015220447,-0.4152192996200171,0.26485422846527734,0.0513801064107502,0.025845985509168497,0.07889939027745518,-0.6084986124937071,-0.20173319024754907,0.21362365829495297,0.03276739525582253
KIC2556387,-1.6207526338587699,-1.247712648890087,1.3360861094720833,1.6293292226881388,0.2008857052245526,0.010816864507526358,0.21725611007706855,0.06762737212820813,2.9040846831847333,1.7365056050552978,0.35792861930644165,0.044649122812181384
KIC4818420,0.19541594009396548,-0.3158397715666918,-0.4278087566536334,0.2217426201036758,0.24704862062823374,0.010816864507526358,0.21725611007706855,0.06721916073752456,-0.8107871378995402,0.1640064634193542,0.17700245973010387,0.039834844219922366
EPIC211840467,1.107770032462709,1.1049553814968962,-0.5675269102031965,-1.0658166446656279,0.2671937459341934,0.06760540317203974,0.02771888300983288,0.0457170779183336,-1.1142199260082901,-1.1875871966823492,0.20054465880750685,0.03455921295372411
KIC8742545,1.1974262159002733,1.1944649352966759,-0.5708981257043924,-1.2909072243715127,0.2616896063414676,0.011087286120214517,0.21725611007706855,0.02287520162501049,-0.7453921404623101,-1.296095679233424,0.1783103596788485,0.039715327422538284
EPIC212561502,0.6396876528097836,0.8696885784581974,-1.088566994888028,-0.9315249739823779,0.2745462648874594,0.1000559966946188,0.04757159651687535,0.06066028151352381,-0.883157601730076,-0.9195117617614018,0.2790186557321835,0.044774194460529236
EPIC203584880,-0.41744221584457647,0.4451266465377877,1.2064816024261078,-0.9185976785006503,0.26817541436170944,0.07030961929892132,0.03820710901355343,0.09828079169122211,-0.7698062728388763,-0.711587785415753,0.18746565932006076,0.03058654309499055
KIC9002577,-0.4898198482498537,-1.888341449348336,-2.1609881037684544,1.820518995767951,0.2394251890629875,0.010816864507526358,0.21725611007706855,0.06687103850314359,-0.010352369267838842,1.8442853737750062,0.2057762586024853,0.03946678835834626
KIC4940536,0.3711961257761241,0.2030993031818851,0.446085217156368,0.31549608636789134,0.2587485763785247,0.011087286120214517,0.21725611007706855,0.05151126358627584,0.8746599293826799,0.017747713228769394,0.2415255238681713,0.03980893452033144
KIC12266056,-0.03743821385510802,-0.25878081128948993,-0.04761056401876356,0.07943199235158512,0.2643429497182642,0.011357707732902676,0.21725611007706855,0.028054062127289996,-0.2980903579916533,0.23075766728111125,0.19662095896127305,0.039851984280792806
EPIC248683693,-0.8592278325956523,-0.701460991260006,-0.5390588681930978,0.3588276034411208,0.2655322063333894,0.06490118704515815,0.030340939510763016,0.04851369812301751,-0.7567272733514298,0.4829089487470172,0.20490432530332223,0.03215765613822966
KIC8432800,0.6123285006866979,1.1195581485820563,0.32322314111278444,-1.2403144435863347,0.3043387482862036,0.012168972570967152,0.21725611007706855,0.07847848047151511,-0.5805967469204889,-1.1827805437099812,0.1852858260721531,0.03977021531603489
KIC5105399,0.17297428263352782,0.08789969617673007,0.34457417262035844,0.07314100342133455,0.2309765650778812,0.010546442894838198,0.21725611007706855,0.03207003747524273,0.9518260263586121,0.14445776111283562,0.24457729041524207,0.03983176174760374
KIC5436814,-1.1417812906234484,-1.9551355876823109,-1.182961028921513,1.772718528904167,0.21970997998021272,0.010276021282150041,0.21725611007706855,0.06261634732413333,-0.6350925781181808,1.7662384243891325,0.18267002617466385,0.03954582105128941
EPIC211640755,1.2392538469719578,0.8156042559205655,-0.5742693412055883,-0.8872239567524315,0.26817541436170944,0.06760540317203974,0.02771888300983288,0.033431032442979465,-0.06354030051678626,-0.9109632551078655,0.2572203232531066,0.036072741833616064
KIC11134608,-2.208264391906739,-2.254221891315415,0.055398798517777535,2.1860749348433646,0.20131434245985275,0.010276021282150041,0.21725611007706855,0.056009305056753805,0.2350968544465664,2.242743574303471,0.2210350913378391,0.04038262319179228
KIC2847541,-2.2412410585209153,-1.5010976999788923,1.1532913134072393,1.0160275380230472,0.22223236547775813,0.010816864507526358,0.21725611007706855,0.07383410091821906,-0.6721497433326122,1.3295468508933463,0.18441389277299,0.0402910402545211
EPIC204980408,0.01908404832612941,-0.14980090137616128,-0.8117527442898322,-0.4270211772345425,0.2717105948395001,0.09194334831397405,0.044949540015945214,0.13838159519138082,-1.5807042410605343,-0.3667845697795006,0.22670265778239906,0.04500484123016148
KIC12218869,-0.3668083248123212,0.14333612677780197,0.7689727462709078,-0.23917810882042884,0.26291713923372595,0.011357707732902676,0.21725611007706855,0.05398373326806179,-0.24272259349479844,-0.14925694417292515,0.19923675885876224,0.03988324924276115
KIC8365909,-0.5161476413319283,-0.34315235444819586,0.5048941986772296,0.38879291195073634,0.21952748044567388,0.010276021282150041,0.21725611007706855,0.03556642911188016,-0.2710604257175981,0.31837110574211397,0.19836482555959917,0.03990757878396764
KIC5565067,1.1062605982721416,1.0070627577037825,-0.8286088217958116,-1.0445353355712004,0.251914047700334,0.011628129345590835,0.21725611007706855,0.07670071889141852,-0.7022314421537378,-1.101893792850995,0.19313322576462075,0.04218933864958606
KIC9161068,1.8394490597027444,1.6714886600785885,-0.9143875273262404,-1.3852392695586087,0.26660289352204924,0.010816864507526358,0.21725611007706855,0.07401806989938142,0.315314717969569,-1.5271594650041522,0.21580349154286066,0.03924814570041234
KIC9904365,1.1348062603373574,1.6704069736278362,0.3898982921364365,-1.5593037647591306,0.2858431830668166,0.011628129345590835,0.21725611007706855,0.0982648171987928,0.17798522335138459,-1.5541904538223226,0.21405962494453448,0.039763636890378845
KIC10675052,0.9910034642791116,1.1579580175837756,1.0896127983846502,-0.7504631970448997,0.25731645467089,0.010816864507526358,0.21725611007706855,0.037607890616786696,1.543432769840757,-0.8008559802970772,0.26637562289431893,0.03974818732302682
EPIC228791859,1.2445131995523278,1.3402221845355937,-0.16672684506101834,-1.2756765758019109,0.2671937459341934,0.06490118704515815,0.026595144509434253,0.049986031226664264,-0.3556379557364166,-1.3273517172057314,0.31389598769870636,0.04555992702279863
EPIC201817855,0.9236926921497608,0.526253130344236,-1.8414717901551105,-0.8371451506128454,0.28131391530538735,0.12168972570967153,0.058434402020728776,0.10445984095656248,-1.2406502543869358,-0.8889615595167008,0.27029932274055274,0.04802622736248621
KIC3455784,0.7326866807474337,0.8439985252528222,0.8172935017880488,-0.45946001674882647,0.24702705728265423,0.011628129345590835,0.21725611007706855,0.07311339658336694,1.3476837441786473,-0.5263225479853948,0.2816344556296727,0.04292152369179742
KIC4637793,-0.11815244603552613,-0.47376599337657604,0.025057859007014533,0.5442048169629974,0.24523046244119984,0.010816864507526358,0.21725611007706855,0.06657489591012175,-0.0033769028745350227,0.5026462126464616,0.20839205849997453,0.039875903418204635
EPIC210484157,-0.1912900548886686,-0.08219549820412178,0.9753660508441229,0.016683875670622392,0.2655322063333894,0.05408432253763179,0.026220565009301373,0.06368127242720151,0.43346168000616503,0.04342396263907587,0.2790186557321835,0.035857276101438816
KIC5202761,0.09567337027776682,-0.2576991248387374,0.230327425079831,0.6887349607437154,0.2292988316047432,0.011357707732902676,0.21725611007706855,0.08435740797292224,1.726974729314584,0.6136255972634372,0.29820118831377107,0.04297483611066516
KIC10991798,-0.1785098281183681,0.05301530813995721,0.8914602428143584,-0.017563987627632623,0.25908727868470055,0.011357707732902676,0.21725611007706855,0.0922302408218637,0.16229042396644905,0.02596850975753667,0.21449559159411605,0.03987334981301809
