ID,Teff,logg,FeH,L,logL,eTeff,elogg,eFeH,eL,elogL,M,R,logR,eM,eR,elogR
EPIC210700669,-0.6218521275756589,-0.05684774619907257,0.8508531253536494,-0.5342788226585657,-0.6170573611921781,0.26719339940600595,0.06750525927512459,0.035002743461720234,0.01334336956999282,0.03968785453112806,-1.1142959679031446,-0.4699432931941958,-0.41121441757679783,0.12214571735748564,0.013127400699237622,0.021056833866655047
KIC11462100,-2.2499173190875807,-1.7768817525292475,0.7686887907014008,1.1322080013927138,1.4512770029122775,0.1975057891074029,0.009990778372718438,0.21370096008208145,0.09339958389480305,0.0588302928133964,-0.15981443369536397,1.7046596154729463,1.7097599573924431,0.2015404336398513,0.06222779794146072,0.039612735099841194
KIC3839294,0.5636759337009919,0.876074936983149,0.32728577315254986,-0.6339986617223299,-0.956925538853992,0.2572372307663409,0.011070862521120432,0.21370096008208145,0.012219974658302022,0.04758384526605205,-0.5031311464108682,-0.756238187249808,-0.9236021492257551,0.18801715778955824,0.01980865986108841,0.03972556723502275
KIC6689398,-0.36269050219594584,-0.02147499033890819,0.9075944147547538,-0.2513870413865286,0.03904984229871484,0.21927527307481356,0.010260799409818937,0.21370096008208145,0.02307046939800123,0.04195982455613166,0.5944353709871101,-0.04391015766550495,0.18694368670821104,0.23120439356952638,0.03221111455156216,0.03981529265638747
EPIC206010700,1.4924048677130632,0.8477227280875967,-1.3130533204430133,-0.6555955707279145,-1.0436718238225509,0.27948858136909954,0.10530820446919435,0.046793141259352314,0.012056690514160917,0.05009790028404605,-0.6824236101034629,-0.8725822250887229,-1.1696323528275856,0.2661031699573794,0.018417547249676664,0.041116029213575656
KIC11667775,-2.6552203850844287,-2.7038639728952583,0.8740654710177376,2.551820366031211,2.131245914486504,0.1923206001231861,0.009990778372718438,0.21370096008208145,0.15481327877689144,0.058284569746311785,-1.0082909346250406,2.9379887077340068,2.3849566131942828,0.17231270841502438,0.0850929869205806,0.04036125781361814
EPIC211937330,0.6456502004456894,0.9854334570088501,0.8652226726695135,-0.7189064166757043,-1.33678631344198,0.27043472023506826,0.07290568001713454,0.03573964332407224,0.012114630049178727,0.06241354375602045,0.03736365289600625,-0.8433884533844481,-1.1053741632177057,0.2486537817634529,0.015478576943877196,0.0335995987324547
KIC7672292,-0.48490402334600086,-0.01742467478240056,0.15706190494923675,-0.38451270944938043,-0.2298611291265182,0.2207826015694647,0.010260799409818937,0.21370096008208145,0.04169571232482685,0.09165194956411919,-0.7168861517864678,-0.2625891415523572,-0.10062015820208774,0.18060116780713947,0.02842963942476685,0.039832454733265424
EPIC205965742,0.4037202955121541,1.5389765830648718,1.0067074462410985,-0.798628899278812,-1.832596078237509,0.2663119983839357,0.05400420742009967,0.025054595319968165,0.018156459416226966,0.1293897700712085,-0.5384661575035694,-1.0704728923458868,-1.6602663824809503,0.3140889874906773,0.01704602777363691,0.04712699450739476
KIC8985207,-3.049292644146601,-2.5453616241172656,0.39102761124599833,3.1112579693216977,2.3255962696424777,0.19033098962239578,0.009990778372718438,0.21370096008208145,0.21480197713136903,0.06946494725976782,0.8348006933584475,3.499782678255261,2.637032986598734,0.2726466905301019,0.1081932935241644,0.04598107190449718
