ID,BART_weight,HBNN_weight,GP_weight
KIC7449151,0.005887590635117953,0.0507439808472223,0.943368428517659
KIC3455760,0.011016402894733282,0.5646286404895045,0.4243549566157638
KIC9160385,4.872571892308053e-06,0.512709186719837,0.4872859407082716
EPIC211327452,0.018926028120190834,0.12728277144810837,0.8537912004317011
KIC3441207,0.0010464380955156117,0.009455438455016658,0.9894981234494686
EPIC203793393,0.0450851053129123,0.15262729271725578,0.8022876019698337
EPIC220613966,0.004695653606384528,0.03689089566325791,0.9584134507303564
KIC7367035,0.009852606608654177,0.5151994416224095,0.474947951768937
KIC11905997,0.009106137664553636,0.4178610427297275,0.5730328196057186
KIC2849476,1.729052642856623e-05,0.3673016049571101,0.6326811045164603
EPIC248879557,0.0005031970832094479,0.013792809696900115,0.9857039932198925
EPIC210533695,0.00013331842877835887,0.07930049074957818,0.9205661908216423
KIC10610250,0.0011170790939903615,0.015988120735590652,0.9828948001704196
EPIC220631425,0.00034328241491700915,0.2031008597315628,0.7965558578535177
EPIC206244044,4.75744626615803e-05,0.324082946625988,0.6758694789113491
KIC7543672,0.00023521196438798167,0.27672222835644317,0.7230425596791693
EPIC210534547,0.004775584911745532,0.028222604722364635,0.9670018103658884
KIC11356839,2.847149889110713e-06,0.28219083215304275,0.717806320697068
KIC7215396,0.0005689540273914556,0.34595160201083924,0.6534794439617698
KIC11521197,0.045997006074852256,0.37854914268184103,0.5754538512433064
KIC8984255,3.6488517654649407e-07,0.2080116320785685,0.7919880030362546
KIC11805876,0.007265113886661386,0.10944291893755373,0.8832919671757832
KIC7093179,0.002026214057201092,0.40670219221589227,0.5912715937269075
KIC4142086,0.00018168181865091366,0.3051585721127491,0.6946597460686001
KIC11284496,0.014314550979659509,0.06644056173262321,0.9192448872877184
EPIC220160411,0.0033316106440711905,0.5351145251165006,0.4615538642394278
KIC11303425,0.07099623585000521,0.49294026691749665,0.43606349723249965
KIC1718046,3.504779465832896e-06,0.19400067227729037,0.8059958229432459
KIC4933782,0.0004024289787975978,0.09864414253024632,0.9009534284909586
KIC8609482,0.0018170533613762216,0.014562317950591245,0.9836206286880335
KIC12254159,0.00290284640782183,0.44052183365427033,0.5565753199379089
KIC10669234,0.006083205121211654,0.23004142761000523,0.7638753672687832
KIC6357581,0.02121989017731598,0.46700833690292937,0.5117717729197566
KIC5514024,0.0002730211186599638,0.03647285666082802,0.9632541222205098
KIC2984295,9.947784122236178e-07,0.3717869549136895,0.6282120503078968
KIC9837287,0.01287252554168944,0.4844436439341488,0.5026838305241631
EPIC212426865,0.0011080956475449622,0.008186979624916425,0.9907049247275403
KIC11091445,0.00012211699254328762,0.016272873811052534,0.9836050091964029
EPIC212161576,0.00010241720477606685,0.035853476385612815,0.9640441064096092
KIC6125893,6.425068710406189e-08,0.1354904531029697,0.8645094826463428
KIC5813445,0.06604422959276499,0.4377500018621052,0.4962057685451279
KIC8959259,0.04853956180639447,0.24046789734406768,0.7109925408495414
KIC2437816,1.5201952719036198e-07,0.28074029812943885,0.7192595498510327
KIC4735859,0.010276484093533652,0.32528690380794634,0.6644366120985219
EPIC248568868,0.0003285517518005054,0.2880819282433803,0.7115895200048181
KIC10873280,0.016366915883575386,0.1286013254316726,0.855031758684753
KIC10198207,3.9570719490836256e-05,0.1370142102686991,0.8629462190118075
KIC12012758,4.1571887860686954e-05,0.026654747787649227,0.9733036803244947
EPIC204226691,0.0017794263246655013,0.28084286091044475,0.7173777127648896
KIC12167366,0.00031587894469295886,0.5444238097287242,0.4552603113265836
EPIC206212324,0.0007623861120621821,0.7307693975288893,0.26846821635905027
KIC6449391,0.004166629953906219,0.39455285130139706,0.6012805187446955
KIC7286741,0.23980277882162043,0.35234528187909625,0.40785193929928376
KIC8423708,0.0024088660237526717,0.01982174957366252,0.9777693844025849
KIC9183248,0.0008509050836905148,0.011742638248439654,0.9874064566678686
