ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	Fe/H	eFe/H1	eFe/H2	Ref	M/H	eM/H1	eM/H2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2	logTeff	elogTeff1	elogTeff2
EPIC210822691_A	1.09	0.004	0.004	1.25	0.004	0.004	5956.62	53.61	53.61	0.0	0.05	0.05	NA	NA	NA	NA	4.286	0.021	0.021	0.0	1.77	0.16	0.14	0.0	MS	NA	21.51646759	NA	0.058095038	True	True	Xiong23	EB	3	0.24797326636180664	0.037584042645967125	0.03578566195784885	3.774999895353657	0.003891196585780854	0.003926376414837396
EPIC210822691_B	0.96	0.009	0.009	0.94	0.004	0.004	5559.04	66.71	66.71	0.0	0.05	0.05	NA	NA	NA	NA	4.473	0.033	0.033	0.0	0.76	0.091	0.081	0.0	MS	NA	21.51646759	NA	0.043687468	True	True	Xiong23	EB	3	-0.11918640771920865	0.04911596780379651	0.04894381800028964	3.7449997990100976	0.005180629844170781	0.0052431756031690036
EPIC211563123_A	1.148	0.009	0.009	2.081	0.105	0.105	5971.97	10.79	10.79	-0.234	0.01	0.01	NA	NA	NA	NA	3.8	0.04	0.04	0.0	4.97	1.3	1.03	0.0	MS	NA	37.21705321	NA	0.055915228	True	True	Xiong23	EB	3	0.696356388733332	0.10091115209738433	0.10086016690775801	3.776117617394049	0.000783963959404943	0.0007853816866147945
EPIC211563123_B	1.157	0.009	0.009	2.15	0.161	0.161	5665.94	84.29	84.29	-0.234	0.01	0.01	NA	NA	NA	NA	3.836	0.078	0.078	0.0	4.3	1.93	1.33	0.0	MS	NA	37.21705321	NA	0.057769216	True	True	Xiong23	EB	3	0.6334684555795865	0.16101959107958308	0.1607120062623742	3.7532719712068534	0.006413244914627025	0.006509370841105699
EPIC211902535_B	2.398	0.064	0.064	2.792	0.214	0.214	5950.8	152.67	152.67	0.1	0.02	0.02	NA	NA	NA	NA	3.926	0.098	0.098	0.0	8.81	4.65	3.04	0.0	MS	NA	31.41212834	NA	0.088882866	True	True	Xiong23	EB	3	0.9449759084120479	0.18406915147591008	0.18380009525631646	3.774575354338735	0.011001459915283451	0.011287405884482737
EPIC219394517_A	1.078	0.001	0.001	1.055	0.005	0.005	5929.25	41.5	41.5	0.07	0.03	0.03	NA	NA	NA	NA	4.425	0.009	0.009	0.0	1.2	0.1	0.1	0.0	MS	G0	18.954	0.012	0.055661074	True	True	Xiong23	EB	3	0.07918124604762482	0.03476210625921197	0.03778856088939983	3.77299976225785	0.0030291250529743685	0.003050401133149361
EPIC219394517_B	1.066	0.001	0.001	1.042	0.005	0.005	5874.89	41.12	41.12	0.07	0.03	0.03	NA	NA	NA	NA	4.43	0.01	0.01	0.0	1.2	0.1	0.1	0.0	MS	G1	18.954	0.012	0.054975203	True	True	Xiong23	EB	3	0.07918124604762482	0.03476210625921197	0.03778856088939983	3.768999739396498	0.003029160029294875	0.0030504366025354557
EPIC219511354_A	0.912	0.006	0.006	0.92	0.007	0.007	5035.01	65.46	65.46	0.07	0.03	0.03	NA	NA	NA	NA	4.47	0.016	0.016	0.0	0.491	0.065	0.057	0.0	MS	K	6.979	0.052	0.131824044	True	True	Xiong23	EB	3	-0.3089185078770315	0.05399329945908904	0.05359176261045778	3.702000337439886	0.005609860030916014	0.00568327292485149
EPIC219511354_B	0.822	0.007	0.007	0.851	0.007	0.007	4688.13	56.26	56.26	0.07	0.03	0.03	NA	NA	NA	NA	4.494	0.017	0.017	0.0	0.316	0.039	0.035	0.0	MS	K	6.979	0.052	0.12193724	True	True	Xiong23	EB	3	-0.5003129173815962	0.05054127043669027	0.05098076271332386	3.6709996459920857	0.005180735857848617	0.005243284192164133
EPIC219568666_A	1.121	0.006	0.006	1.178	0.003	0.003	6137.62	42.96	42.96	0.07	0.03	0.03	NA	NA	NA	NA	4.346	0.005	0.005	0.0	1.77	0.12	0.11	0.0	MS	F8	27.086	0.089	0.043491102	True	True	Xiong23	EB	3	0.24797326636180664	0.028488537811437536	0.02786517832175156	3.787999996345421	0.0030292358599197655	0.003050513502175889
EPIC219568666_B	0.733	0.002	0.002	0.64	0.007	0.007	4497.8	44.98	44.98	0.07	0.03	0.03	NA	NA	NA	NA	4.69	0.022	0.022	0.0	0.151	0.017	0.015	0.0	MS	NA	27.086	0.089	0.023628443	True	True	Xiong23	EB	3	-0.8210230527068306	0.04633233443269347	0.04543803892295184	3.653000140110842	0.004321564984759885	0.0043650004673234655
EPIC220398184_A	0.444	0.011	0.011	0.517	0.026	0.026	3631.17	89.92	89.92	-0.498	0.107	0.107	NA	NA	NA	NA	4.656	0.149	0.149	0.0	0.04	0.02	0.01	0.0	MS	NA	7.803052742	NA	0.06625612	True	True	Xiong23	EB	3	-1.3979400086720375	0.17609125905568113	0.12493873660830013	3.5600465816955005	0.01062359249982725	0.010889994167006645
EPIC220398184_B	0.433	0.011	0.011	0.488	0.041	0.041	3637.21	19.92	19.92	-0.498	0.107	0.107	NA	NA	NA	NA	4.687	0.11	0.11	0.0	0.04	0.02	0.01	0.0	MS	NA	7.803052742	NA	0.062539626	True	True	Xiong23	EB	3	-1.3979400086720375	0.17609125905568113	0.12493873660830013	3.5607683764488027	0.0023720220295682104	0.002385048679424351
G250-29_A	0.35	0.005	0.005	0.355	0.017	0.017	3448.0	109.0	109.0	-0.14	0.1	0.1	NA	NA	NA	NA	4.88	0.04	0.04	1.0	0.0161	0.004	0.0032	0.0	MS	M	992.9989812	NA	0.000357503	True	True	Xiong23	EB	3	-1.7931741239681502	0.09637018138863906	0.09623616573260074	3.5375672571526753	0.013516608033104838	0.013950838098304441
G250-29_B	0.187	0.004	0.004	0.231	0.011	0.011	3279.0	109.0	109.0	-0.14	0.1	0.1	NA	NA	NA	NA	4.98	0.04	0.04	1.0	0.0056	0.0014	0.0011	0.0	MS	M	992.9989812	NA	0.000232629	True	True	Xiong23	EB	3	-2.2518119729937998	0.09691001300805668	0.09497551323085673	3.515741416669365	0.01420198498930425	0.01468215445161336
GJ_1081_A	0.325	0.01	0.01	0.343	0.015	0.015	3390.0	109.0	109.0	-0.12	0.1	0.1	NA	NA	NA	NA	4.88	0.04	0.04	1.0	0.014	0.0031	0.0025	0.0	MS	M	867.5897227	NA	0.000395348	True	True	Xiong23	EB	3	-1.853871964321762	0.08686807471391589	0.08543019532462637	3.530199698203082	0.013744244279824347	0.014193467817034566
GJ_1081_B	0.205	0.007	0.007	0.237	0.011	0.011	3168.0	109.0	109.0	-0.12	0.1	0.1	NA	NA	NA	NA	5.0	0.04	0.04	1.0	0.0051	0.0012	0.001	0.0	MS	M	867.5897227	NA	0.000273171	True	True	Xiong23	EB	3	-2.2924298239020637	0.09177037335564542	0.09478631937820081	3.500785172917456	0.014691268464920082	0.015205695932777097
GJ_1245_A	0.12	0.001	0.001	0.146	0.007	0.007	2927.0	109.0	109.0	-0.07	0.1	0.1	NA	NA	NA	NA	5.19	0.04	0.04	1.0	0.00141	0.00035	0.00028	0.0	MS	M	827.2013477	NA	0.000176499	True	True	Xiong23	EB	3	-2.85078088734462	0.0962935551587698	0.09614066917196062	3.466422722433792	0.01587904478965063	0.016481733660454356
GJ_1245_C	0.081	0.001	0.001	0.087	0.004	0.004	2611.0	109.0	109.0	-0.07	0.1	0.1	NA	NA	NA	NA	5.47	0.04	0.04	1.0	0.000317	7.5e-05	6.1e-05	0.0	MS	M	827.2013477	NA	0.000105174	True	True	Xiong23	EB	3	-3.4989407377822483	0.09222680480270551	0.09281929690590207	3.4168068718229443	0.017762032211254386	0.018519566465543313
GJ_22_A	0.405	0.008	0.008	0.376	0.018	0.018	3577.0	109.0	109.0	-0.19	0.1	0.1	NA	NA	NA	NA	4.9	0.04	0.04	1.0	0.0208	0.0052	0.0041	0.0	MS	M	1107.399497	NA	0.000339534	True	True	Xiong23	EB	3	-1.6819366650372385	0.09691001300805646	0.0953468638151782	3.5535189401489697	0.013036390734085135	0.01343985134479686
GJ_22_C	0.157	0.003	0.003	0.179	0.009	0.009	3196.0	109.0	109.0	-0.19	0.1	0.1	NA	NA	NA	NA	5.13	0.05	0.04	1.0	0.003013	0.000789	0.000625	0.0	MS	M	1107.399497	NA	0.00016164	True	True	Xiong23	EB	3	-2.521000868326643	0.10101298085606736	0.10096480921602558	3.5046067706419537	0.014564693179705213	0.015070141159858164
GJ_469_A	0.332	0.007	0.007	0.329	0.016	0.016	3320.0	109.0	109.0	-0.1	0.1	0.1	NA	NA	NA	NA	4.92	0.04	0.04	1.0	0.0119	0.003	0.0024	0.0	MS	M	884.1356604	NA	0.000372115	True	True	Xiong23	EB	3	-1.9244530386074692	0.09763930701974322	0.09782335610368276	3.5211380837040362	0.014029401410907916	0.014497778137533945
GJ_469_B	0.188	0.004	0.004	0.266	0.011	0.011	3134.0	109.0	109.0	-0.1	0.1	0.1	NA	NA	NA	NA	4.86	0.04	0.04	1.0	0.0062	0.0013	0.0011	0.0	MS	M	884.1356604	NA	0.000300859	True	True	Xiong23	EB	3	-2.207608310501746	0.0826695738934462	0.08482151340031763	3.496098992132571	0.014847956540401608	0.015373613144083365
HD285001_A	1.324	0.016	0.016	2.399	0.078	0.078	6692.25	14.63	14.63	-0.108	0.013	0.013	NA	NA	NA	NA	3.998	0.024	0.024	0.0	10.4	1.71	1.47	0.0	MS	NA	14.95683618	NA	0.160394884	True	True	Xiong23	EB	3	1.0170333392987803	0.06611080384427193	0.06618188041023387	3.8255721563776968	0.0009483796030247404	0.0009504551362433666
HD96609_B	1.84	0.004	0.004	1.697	0.002	0.002	8953.65	107.44	107.44	0.02	0.06	0.06	NA	NA	NA	NA	4.243	0.002	0.002	0.0	16.7	1.9	1.7	0.0	MS	A2	28.23	0.06	0.060113355	True	True	Xiong23	EB	3	1.2227164711475833	0.04679647307033297	0.04662521209190196	3.952000113719579	0.0051803303713122695	0.005242868855712235
KIC10031808_A	1.741	0.004	0.004	2.59	0.009	0.009	7112.14	49.78	49.78	-0.11	0.08	0.08	NA	NA	NA	NA	3.852	0.006	0.006	0.0	15.5	1.1	1.0	0.0	MS	NA	26.905	0.054	0.096264635	True	True	Xiong23	EB	3	1.1903316981702914	0.02977638986976383	0.028963695935316558	3.852000296981988	0.003029168569545604	0.0030504452631809897
KIC10031808_B	1.798	0.006	0.006	3.027	0.006	0.006	6839.12	47.87	47.87	-0.11	0.08	0.08	NA	NA	NA	NA	3.731	0.004	0.004	0.0	18.1	1.2	1.1	0.0	MS	NA	26.905	0.054	0.112506969	True	True	Xiong23	EB	3	1.2576785748691846	0.027878734138589323	0.027229653490910666	3.835000223981694	0.0030292284027879646	0.0030505059399166257
KIC3439031_A	1.226	0.001	0.001	1.407	0.001	0.001	6531.31	97.97	97.97	0.1	0.13	0.13	NA	NA	NA	NA	4.23	0.001	0.001	0.0	3.25	0.48	0.42	0.0	MS	F	18.646	0.13	0.075458543	True	True	Xiong23	EB	3	0.5118833609788743	0.059825470829813265	0.06009692545458406	3.8150002974637567	0.006466065178278413	0.006563793129783502
KIC3439031_B	1.227	0.001	0.001	1.403	0.001	0.001	6531.31	97.97	97.97	0.1	0.13	0.13	NA	NA	NA	NA	4.233	0.002	0.002	0.0	3.23	0.48	0.42	0.0	MS	F	18.646	0.13	0.07524402	True	True	Xiong23	EB	3	0.5092025223311029	0.060171387283943	0.06049620242602294	3.8150002974637567	0.006466065178278413	0.006563793129783502
KIC5359678_A	1.32	0.06	0.06	1.52	0.04	0.04	6500.0	50.0	50.0	-0.104	0.046	0.046	NA	NA	NA	NA	4.2	0.079	0.079	0.0	3.72	0.56	0.49	0.0	MS	F	19.19	NA	0.079207921	True	True	Xiong23	EB	3	0.5705429398818975	0.06090082913127448	0.06134041755079456	3.8129133566428557	0.003327943348927498	0.0033536420075881423
KIC7821010_A	1.277	0.007	0.007	1.276	0.005	0.005	6714.29	67.14	67.14	0.1	0.08	0.08	NA	NA	NA	NA	4.332	0.007	0.007	0.0	2.99	0.3	0.27	0.0	MS	NA	47.83	0.2	0.026677817	True	True	Xiong23	EB	3	0.4756711883244297	0.041524709625544665	0.04110228429023094	3.827000095130616	0.004321188061676917	0.004364615929627558
KIC7821010_B	1.221	0.007	0.007	1.21	0.006	0.006	6561.45	72.18	72.18	0.1	0.08	0.08	NA	NA	NA	NA	4.359	0.009	0.009	0.0	2.45	0.27	0.24	0.0	MS	NA	47.83	0.2	0.02529793	True	True	Xiong23	EB	3	0.3891660843645325	0.04540281966966625	0.044773810679421766	3.8169998237373464	0.004751420738919876	0.00480397944904043
KIC8301013_A	1.29	0.02	0.02	1.45	0.01	0.01	6144.0	100.0	100.0	-0.019	0.035	0.035	NA	NA	NA	NA	4.22	0.01	0.01	0.0	2.7	0.44	0.38	0.0	MS	F	15.2	0.1	0.095394737	True	True	Xiong23	EB	3	0.43136376415898736	0.06556588391422757	0.06587577926808763	3.7884512070234555	0.0070116873669245905	0.0071267513564676754
KIC8301013_B	1.11	0.05	0.05	1.2	0.01	0.01	5966.0	97.0	97.0	-0.019	0.035	0.035	NA	NA	NA	NA	4.33	0.02	0.02	0.0	1.64	0.27	0.24	0.0	MS	F	15.2	0.1	0.078947368	True	True	Xiong23	EB	3	0.21484384804769785	0.06618951920002969	0.06871581236945984	3.7756832490260437	0.007004319208922638	0.0071191395124703405
KIC9850387_A	1.66	0.004	0.004	2.154	0.001	0.001	7328.25	36.64	36.64	-0.2	0.05	0.05	NA	NA	NA	NA	3.992	0.003	0.003	0.0	12.05	0.57	0.54	0.0	MS	F	11.52912366	NA	0.186831199	True	True	Xiong23	EB	3	1.0809870469108873	0.020072307997228256	0.019911723281095473	3.8650002766762355	0.0021659880462343573	0.002176844803206901
KIC9850387_B	1.062	0.002	0.002	1.081	0.001	0.001	6165.95	30.83	30.83	-0.2	0.05	0.05	NA	NA	NA	NA	4.396	0.003	0.003	0.0	1.52	0.07	0.07	0.0	MS	G	11.52912366	NA	0.093762547	True	True	Xiong23	EB	3	0.18184358794477254	0.01955353637567897	0.020475585709797656	3.7899999986888777	0.0021660792774818027	0.002176936951339581
LINEAR_23079661_A	0.568	0.011	0.011	0.76	0.074	0.074	3772.83	66.75	66.75	-0.2	0.1	0.1	NA	NA	NA	NA	4.823	0.11	0.11	0.0	0.11	0.06	0.04	0.0	MS	NA	7.872884814	NA	0.096533865	True	True	Xiong23	EB	3	-0.958607314841775	0.18905623622004886	0.1962946451439681	3.576667236760695	0.007616484049979277	0.0077524469306604615
NGC_2506_V4_A	1.478	0.003	0.003	2.3	0.006	0.006	6823.39	40.94	40.94	-0.36	0.1	0.1	NA	NA	NA	NA	3.884	0.007	0.007	0.0	10.33	0.61	0.58	0.0	MS	NA	11.87	0.02	0.193765796	True	True	Xiong23	EB	3	1.0141003215196205	0.02491700047779144	0.02509570582108367	3.834000194672465	0.002597959208687328	0.0026135938317741747
NGC_2506_V4_B	1.25	0.004	0.004	1.534	0.008	0.008	6823.39	40.94	40.94	-0.36	0.1	0.1	NA	NA	NA	NA	4.163	0.012	0.012	0.0	4.6	0.28	0.27	0.0	MS	NA	11.87	0.02	0.129233361	True	True	Xiong23	EB	3	0.6627578316815741	0.025661990321136474	0.02626993532820865	3.834000194672465	0.002597959208687328	0.0026135938317741747
NGTS_0002-29_A	0.398	0.001	0.001	0.404	0.002	0.002	3372.87	16.86	16.86	0.04	0.04	0.04	NA	NA	NA	NA	4.826	0.01	0.01	0.0	0.019	0.001	0.001	0.0	MS	NA	3.8239	0.0099	0.105651298	True	True	Xiong23	EB	3	-1.7212463990471711	0.022276394711152392	0.02348109584952285	3.5279996025675993	0.00216550443194663	0.0021763563291878896
NGTS_0002-29_B	0.224	0.001	0.001	0.276	0.002	0.002	3228.49	19.37	19.37	0.04	0.04	0.04	NA	NA	NA	NA	4.908	0.017	0.017	0.0	0.00746	0.00053	0.0005	0.0	MS	NA	3.8239	0.0099	0.07217762	True	True	Xiong23	EB	3	-2.1272611725273314	0.029807951841322566	0.03012958786210662	3.5089994455501143	0.002597855025835205	0.0026134883912165563
PTFEB_132.707+19.810_A	0.395	0.001	0.001	0.363	0.003	0.003	3258.37	39.1	39.1	0.14	0.04	0.04	NA	NA	NA	NA	4.915	0.019	0.019	0.0	0.0134	0.0017	0.0015	0.0	MS	M3.5±0.2	11.77	0.01	0.030832796	True	True	Xiong23	EB	3	-1.8728952016351923	0.05187214892836178	0.051557836972276894	3.513000398522075	0.005180454553424418	0.005242996054323434
PTFEB_132.707+19.810_B	0.21	0.001	0.001	0.272	0.005	0.005	3118.89	46.78	46.78	0.14	0.04	0.04	NA	NA	NA	NA	4.891	0.039	0.039	0.0	0.0063	0.0011	0.001	0.0	MS	M4.3±0.7	11.77	0.01	0.023103362	True	True	Xiong23	EB	3	-2.2006594505464183	0.06989117027739455	0.07506467985279253	3.4940000579134627	0.006465582666980829	0.006563295923216916
TYC_1332-131-1_A	1.2	0.014	0.014	2.412	0.21	0.21	6082.8	7.88	7.88	-0.078	0.006	0.006	NA	NA	NA	NA	3.992	0.011	0.011	0.0	7.18	3.54	2.37	0.0	MS	NA	12.3748729	NA	0.194911093	True	True	Xiong23	EB	3	0.8561244442423003	0.17407034111445097	0.17397936786846857	3.7841035372710268	0.0005622453062525956	0.0005629741426225188
TYC_2271-1530-1_A	1.123	0.031	0.031	1.723	0.08	0.08	6492.12	13.9	13.9	-0.101	0.013	0.013	NA	NA	NA	NA	4.006	0.023	0.023	0.0	4.75	1.14	0.92	0.0	MS	NA	24.82086886	NA	0.069417393	True	True	Xiong23	EB	3	0.6766936096248666	0.09342168516223504	0.09349483565624384	3.812386538704437	0.000928855297697595	0.0009308461627810516
TYC_2271-1530-1_B	1.123	0.031	0.031	1.68	0.13	0.13	6625.81	94.05	94.05	-0.101	0.013	0.013	NA	NA	NA	NA	4.037	0.088	0.088	0.0	4.91	2.27	1.55	0.0	MS	NA	24.82086886	NA	0.067684979	True	True	Xiong23	EB	3	0.6910814921229684	0.16504295211933184	0.16474221473312434	3.821238978009169	0.006121247148700881	0.006208759169053835
Tyc_5227-1023-1_A	0.956	0.007	0.007	1.388	0.004	0.004	6353.31	88.95	88.95	-0.63	0.11	0.11	NA	NA	NA	NA	4.13	0.01	0.01	0.0	2.83	0.39	0.34	0.0	MS	F7	13.54	0.07	0.10252698	True	True	Xiong23	EB	3	0.45178643552429026	0.05606943617154064	0.055587088428553866	3.803000046584242	0.006038201730335757	0.006123338798570188
Tyc_5227-1023-1_B	0.839	0.005	0.005	0.977	0.004	0.004	5929.25	94.87	94.87	-0.63	0.11	0.11	NA	NA	NA	NA	4.38	0.01	0.01	0.0	1.1	0.2	0.1	0.0	MS	NA	13.54	0.07	0.072167766	True	True	Xiong23	EB	3	0.04139268515822508	0.07255066714861172	0.04139268515822508	3.77299976225785	0.0068938521331269875	0.00700505044288624
UCAC4_555-031577_A	1.151	0.04	0.04	1.572	0.144	0.144	6546.17	39.09	39.09	-0.384	0.027	0.027	NA	NA	NA	NA	4.124	0.044	0.044	0.0	4.09	2.17	1.42	0.0	MS	NA	11.46449241	NA	0.137119023	True	True	Xiong23	EB	3	0.6117233080073418	0.18485102520308794	0.18521204664276653	3.8159872794784406	0.0025856470230327666	0.0026011333646898116
UCAC4_555-031577_B	0.85	0.04	0.04	1.132	0.11	0.11	5736.81	52.19	52.19	-0.384	0.027	0.027	NA	NA	NA	NA	4.259	0.114	0.114	0.0	1.25	0.72	0.46	0.0	MS	NA	11.46449241	NA	0.098739653	True	True	Xiong23	EB	3	0.09691001300805642	0.1975562131535365	0.19928292171761497	3.7586704665256363	0.00393308304116724	0.003969027830633465
UCAC4_570-022931_A	1.271	0.04	0.04	2.225	0.151	0.151	6436.53	24.81	24.81	0.063	0.023	0.023	NA	NA	NA	NA	4.05	0.041	0.041	0.0	7.66	2.84	2.07	0.0	MS	NA	15.89812825	NA	0.139953582	True	True	Xiong23	EB	3	0.884228769632604	0.13696052943733406	0.13681696174618074	3.808651797794691	0.0016707967106985855	0.0016772493512120512
UCAC4_625-128029_A	1.187	0.007	0.007	1.825	0.149	0.149	6016.9	32.34	32.34	-0.105	0.02	0.02	NA	NA	NA	NA	4.239	0.03	0.03	0.0	3.94	1.82	1.24	0.0	MS	NA	19.90498668	NA	0.091685568	True	True	Xiong23	EB	3	0.5954962218255742	0.1649262615976379	0.1641324576665868	3.7793727936407193	0.0023280215837719886	0.002340568154189704
UCAC4_665-061158_A	0.712	0.007	0.007	0.817	0.057	0.057	4747.23	73.64	73.64	-0.208	0.058	0.058	NA	NA	NA	NA	4.401	0.095	0.095	0.0	0.31	0.13	0.09	0.0	MS	NA	5.554021558	NA	0.147100617	True	True	Xiong23	EB	3	-0.5086383061657274	0.15209098265191479	0.14893901301206636	3.6764402734944404	0.006685146923669283	0.006789663116391953
V*_V714_And_A	1.617	0.103	0.103	2.459	0.046	0.046	6227.49	10.93	10.93	0.168	0.01	0.01	NA	NA	NA	NA	4.078	0.018	0.018	0.0	8.2	0.75	0.69	0.0	MS	NA	18.12862638	NA	0.135641827	True	True	Xiong23	EB	3	0.9138138523837167	0.03800918293219524	0.038173915379548284	3.794313038826239	0.0007615713419397707	0.0007629091666907506
V*_V714_And_B	1.344	0.103	0.103	1.717	0.026	0.026	6396.25	36.37	36.37	0.168	0.01	0.01	NA	NA	NA	NA	4.096	0.057	0.057	0.0	4.45	0.41	0.37	0.0	MS	NA	18.12862638	NA	0.094712085	True	True	Xiong23	EB	3	0.6483600109809317	0.03827625828136172	0.03769984789105174	3.805925429980174	0.0024624667058201766	0.002476508644572828
V818_Tau_A	1.024	0.001	0.001	0.923	0.007	0.007	5649.37	22.6	22.6	0.05	0.05	0.05	NA	NA	NA	NA	4.518	0.014	0.014	0.0	0.782	0.039	0.037	0.0	MS	NA	16.05	NA	0.057507788	True	True	Xiong23	EB	3	-0.10679324694015198	0.021136404059592787	0.021050480311555195	3.7520000193630056	0.0017339057617729026	0.0017408560789822225
V818_Tau_B	0.743	0.001	0.001	0.739	0.011	0.011	4295.36	42.95	42.95	0.05	0.05	0.05	NA	NA	NA	NA	4.571	0.032	0.032	0.0	0.167	0.02	0.018	0.0	MS	NA	16.05	NA	0.046043614	True	True	Xiong23	EB	3	-0.7772835288524167	0.04912513538891561	0.04953020273530917	3.632999568507544	0.004321013398187468	0.004364437737808924
WASP_0639-32_B	0.783	0.001	0.001	0.729	0.003	0.003	5395.11	32.37	32.37	-0.33	0.1	0.1	NA	NA	NA	NA	4.607	0.01	0.01	0.0	0.406	0.025	0.024	0.0	MS	K	26.964	0.031	0.027036048	True	True	Xiong23	EB	3	-0.39147396642280585	0.025951236583537485	0.02646267066548541	3.732000303867121	0.0025979279082282147	0.002613562153446658
KIC9656397_A	1.15	0.15	0.09	1.09	0.16	0.16	6270.0	140.0	130.0	-0.089	0.041	0.041	LAMOST_DR11	-0.075	0.025	0.025	4.38	0.04	0.04	0.0	1.66	0.51	0.49	0.0	MS	F2	204.0	20.0	0.005343137	True	True	Xu26	EB	3	0.22010808804005508	0.11635164580847443	0.15192222629389346	3.7972675408307164	0.009590488688100862	0.009099169689548603
KIC9656397_B	1.16	0.19	0.14	1.09	0.16	0.15	6360.0	140.0	130.0	-0.089	0.041	0.041	LAMOST_DR11	-0.075	0.025	0.025	4.38	0.04	0.04	0.0	1.76	0.54	0.51	0.0	MS	F2	204.0	20.0	0.005343137	True	True	Xu26	EB	3	0.24551266781414982	0.11621516820344302	0.14860265480609341	3.803457115648414	0.009456240994441867	0.0089690689892441
KOI-126_A	1.2713	0.0047	0.0047	1.9984	0.0027	0.0026	5880.0	99.0	100.0	0.15	0.08	0.08	NA	NA	NA	NA	3.9409	0.0011	0.001	0.0	4.3	0.29	0.29	0.0	MS	F	52.8746	0.0602	0.0377951	True	True	Yenawine22	TEB	3	0.6334684555795865	0.028344229957674716	0.030324082959404253	3.7693773260761385	0.007251227344011735	0.007449487655609488
KOI-126_B	0.23529	0.00062	0.00062	0.255	0.00075	0.00076	3248.0	36.0	36.0	0.15	0.08	0.08	NA	NA	NA	NA	4.997	0.0025	0.0025	0.0	0.00653	0.0003	0.00026	0.0	MS	M	4.6355	0.0041	0.055010079	True	True	Yenawine22	TEB	3	-2.185086818724926	0.01950752240645892	0.017645640444357458	3.5116160205691376	0.004787127878265629	0.0048404839624942575
KOI-126_C	0.20739	0.00055	0.00055	0.23196	0.00067	0.00069	3177.0	37.0	35.0	0.15	0.08	0.08	NA	NA	NA	NA	5.024	0.0025	0.0025	0.0	0.00495	0.00023	0.00022	0.0	MS	M	4.6355	0.0041	0.050039757	True	True	Yenawine22	TEB	3	-2.305394801066431	0.019724560811664293	0.019744058195757308	3.5020172148271476	0.005028657600178121	0.004811034123192837
HD146233	0.97	0.02	0.02	1.0	0.01	0.01	5786.0	200.0	200.0	0.0961	0.0064	0.0064	APOGEE2_DR17	NA	NA	NA	4.44	0.01	0.01	0.0	1.00974	0.14841	0.13405	1.0	MS	NA	NA	NA	NA	NA	NA	Yildiz19	A	3	0.004209560810756556	0.05955525069937213	0.06185917052938578	3.762378429311964	0.014758283192208399	0.01527749794697808
HD181420	1.42	0.02	0.02	1.62	0.01	0.01	6599.0	15.0	15.0	-0.0008	0.0051	0.0051	APOGEE2_DR17	NA	NA	NA	4.17	0.01	0.01	0.0	4.48371	0.06897	0.06853	1.0	MS	NA	NA	NA	NA	NA	NA	Yildiz19	A	3	0.6516375152805072	0.006629610292733457	0.006689101497559524	3.8194781283621224	0.000986062215561745	0.0009883061579087915
KIC10018963	1.23	0.02	0.02	1.96	0.01	0.01	6147.0	94.0	94.0	-0.2176	0.0062	0.0062	APOGEE2_DR17	NA	NA	NA	3.94	0.01	0.01	0.0	4.94151	0.31337	0.29965	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.6938596785718036	0.026703124393242406	0.027167640716521113	3.7886632131208575	0.006590969460025242	0.006692539208305703
KIC10355856	1.38	0.02	0.02	1.72	0.01	0.01	6428.0	22.0	22.0	-0.1102	0.0054	0.0054	APOGEE2_DR17	NA	NA	NA	4.09	0.01	0.01	0.0	4.55046	0.08208	0.08139	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.6580553011326764	0.0077638768214054465	0.007838143971613198	3.808075868091307	0.0014838465439606097	0.0014889337635040079
KIC10454113	1.16	0.02	0.02	1.25	0.01	0.01	6169.0	95.0	95.0	-0.0585	0.0059	0.0059	APOGEE2_DR17	NA	NA	NA	4.31	0.01	0.01	0.0	2.0388	0.13262	0.12694	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.30937462491667045	0.02736920869013848	0.027918537946025057	3.7902147702439795	0.006636978805907745	0.006739982661732924
KIC10644253	1.16	0.04	0.04	1.11	0.02	0.02	6162.0	152.0	152.0	0.1471	0.0045	0.0045	APOGEE2_DR17	NA	NA	NA	4.42	0.02	0.02	0.0	1.6004	0.17388	0.16254	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.20422854270695956	0.04479361442310911	0.046511940517803996	3.7897216939809217	0.010582883575276814	0.010847221978182109
KIC10920273	1.09	0.02	0.02	1.86	0.01	0.01	5808.0	281.0	281.0	-0.139	0.02	0.02	LAMOST_DR11	NA	NA	NA	3.93	0.01	0.01	0.0	3.54672	0.7418	0.63929	1.0	MS	G3	NA	NA	NA	NA	NA	Yildiz19	A	3	0.5498269039343529	0.08248053586567239	0.08631763658879255	3.7640266076920375	0.02051936636248497	0.021537143110262225
