ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	FeH	eFeH1	eFeH2	Ref	MH	eMH1	eMH2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2
KIC7383120	1.105	0.081301906	0.075451971	1.393	0.054129474	0.052325902	6048.0	58.0	58.0	-0.112	0.1	0.1	NA	NA	NA	NA	4.194	0.018248288	0.018248288	NA	2.549	0.220573735	0.220573735	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4063698354692675	0.036043096489457804	0.03930734592143398
KIC7429287	0.937	0.053	0.051312766	1.498	0.036891733	0.036055513	5802.0	60.0	60.0	-0.381	0.1	0.1	NA	NA	NA	NA	4.058	0.01118034	0.01118034	NA	2.599	0.234262777	0.234262777	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4148062795010126	0.03748057645558256	0.0410233919078023
KIC7529180	1.352	0.06726812	0.067941151	1.455	0.032557641	0.032557641	6682.0	58.0	58.0	-0.024	0.1	0.1	NA	NA	NA	NA	4.243	0.009848858	0.009848858	NA	3.766	0.297722752	0.297722752	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.575880315680646	0.033043754809826575	0.035766508749651704
KIC7591963	1.2	0.052009614	0.056859476	1.833	0.04788528	0.04788528	5966.0	61.0	61.0	0.011	0.1	0.1	NA	NA	NA	NA	3.99	0.015231546	0.015231546	NA	4.338	0.384319149	0.384319149	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.6372895476781745	0.03686578702680254	0.04028793840200706
KIC7611858	1.128	0.103469802	0.06780118	1.54	0.062625873	0.058872744	5926.0	58.0	58.0	0.021	0.099	0.099	NA	NA	NA	NA	4.119	0.026925824	0.028861739	NA	2.849	0.251522846	0.251522846	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4546924492394769	0.03674248652579515	0.040140712812135604
KIC7668623	1.389	0.077103826	0.070837843	2.291	0.055217751	0.04669047	6277.0	48.0	48.0	-0.004	0.1	0.1	NA	NA	NA	NA	3.859	0.012529964	0.010816654	NA	8.698	0.736795261	0.736795261	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9394194033293172	0.035313076902137364	0.038440610477322945
KIC7680114	1.096	0.050990195	0.043908997	1.409	0.022803509	0.021260292	5800.0	56.0	56.0	0.058	0.1	0.1	NA	NA	NA	NA	4.179	0.008062258	0.007211103	NA	2.222	0.200872573	0.200872573	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.3467440546048488	0.03758651912894284	0.04115035905176234
KIC7739672	1.228	0.120154068	0.07324616	1.733	0.055461698	0.050119856	6069.0	55.0	55.0	0.085	0.099	0.099	NA	NA	NA	NA	4.054	0.022847319	0.022847319	NA	4.124	0.348405035	0.348405035	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6153186566114789	0.03522247111572685	0.038333258353139166
KIC7771282	1.321	0.05481788	0.052497619	1.656	0.024041631	0.024041631	6407.0	74.0	74.0	-0.033	0.1	0.1	NA	NA	NA	NA	4.12	0.007211103	0.007211103	NA	4.198	0.356885411	0.356885411	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6230424342463817	0.035435021487143725	0.03858517091664593
KIC7800289	1.486	0.076576759	0.075927597	2.858	0.051224994	0.051855569	6422.0	53.0	53.0	-0.362	0.101	0.101	NA	NA	NA	NA	3.697	0.009219544	0.008485281	NA	12.69	1.035554847	1.035554847	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	1.1034616220947047	0.034068287466030744	0.036970019718702174
KIC7833440	1.09	0.057982756	0.057140179	1.654	0.034885527	0.034885527	6327.0	59.0	59.0	-0.467	0.103	0.103	NA	NA	NA	NA	4.038	0.012083046	0.012083046	NA	3.976	0.34656281	0.34656281	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5994463757252757	0.03629493688308416	0.03960709069678425
KIC7870112	1.151	0.102552426	0.085146932	1.605	0.076006579	0.073498299	5656.0	79.0	79.0	0.351	0.099	0.099	NA	NA	NA	NA	4.088	0.029427878	0.029427878	NA	2.854	0.249733138	0.249733138	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.45545396877862815	0.03643040434993822	0.039768483983933844
KIC7880676	1.436	0.125207827	0.137277092	2.054	0.07738863	0.074886581	6269.0	56.0	56.0	0.048	0.099	0.099	NA	NA	NA	NA	3.96	0.018788294	0.019697716	NA	6.669	0.584602538	0.584602538	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.824060717418653	0.036493037260760364	0.03984314091421992
KIC7910848	1.274	0.070007142	0.103831594	1.637	0.056462377	0.054626001	6074.0	56.0	56.0	0.11	0.1	0.1	NA	NA	NA	NA	4.111	0.023086793	0.024041631	NA	3.745	0.314117072	0.314117072	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5734518220354853	0.03497975527105057	0.03804592315478428
KIC8012842	1.107	0.069404611	0.067007462	1.305	0.049040799	0.046238512	5849.0	58.0	58.0	0.152	0.1	0.1	NA	NA	NA	NA	4.251	0.023769729	0.023769729	NA	1.931	0.163391808	0.163391808	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.28578227377939475	0.03527565673202537	0.038396268141825396
KIC8016496	1.5	0.105550936	0.133809566	2.081	0.109128365	0.100344407	6446.0	73.0	73.0	0.088	0.1	0.1	NA	NA	NA	NA	3.972	0.028160256	0.029154759	NA	6.152	0.590682773	0.590682773	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7890163267933746	0.03981640085354099	0.04383865811348564
KIC8019508	1.477	0.057801384	0.063513778	2.61	0.040311289	0.041182521	6211.0	55.0	55.0	0.052	0.1	0.1	NA	NA	NA	NA	3.772	0.009433981	0.009433981	NA	9.85	0.868727966	0.868727966	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9934362304976118	0.03670701846682001	0.04009837955148898
KIC8027956	1.178	0.053413481	0.055803226	1.728	0.049396356	0.047539457	5967.0	70.0	70.0	0.042	0.1	0.1	NA	NA	NA	NA	4.033	0.016763055	0.016763055	NA	3.431	0.298165152	0.298165152	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.5354207180561734	0.03619089915175033	0.03948321704385099
KIC8106950	1.054	0.065192024	0.062681736	1.676	0.090443352	0.082873397	6098.0	63.0	63.0	-0.385	0.101	0.101	NA	NA	NA	NA	4.011	0.031064449	0.033060551	NA	3.457	0.313045757	0.313045757	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5386993795424068	0.03764724172227596	0.04122316283572858
KIC8114155	1.063	0.05964059	0.058821765	1.538	0.054083269	0.051264022	5761.0	60.0	60.0	0.019	0.1	0.1	NA	NA	NA	NA	4.089	0.021587033	0.022561028	NA	2.673	0.237112105	0.237112105	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.42699895875653726	0.036910760691609035	0.040341661537575235
KIC8150065	1.22	0.044418465	0.055946403	1.408	0.017492856	0.021931712	6265.0	58.0	58.0	-0.033	0.1	0.1	NA	NA	NA	NA	4.227	0.007211103	0.008062258	NA	2.811	0.236825363	0.236825363	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4488608456074407	0.03512923318273381	0.03822283865963233
KIC8174981	1.227	0.055803226	0.055	1.984	0.041677332	0.042544095	6065.0	53.0	53.0	-0.099	0.1	0.1	NA	NA	NA	NA	3.932	0.012529964	0.012529964	NA	5.635	0.472254112	0.472254112	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7508939203821253	0.03495207021197566	0.03801317092182965
KIC8176564	1.174	0.045221676	0.068154237	1.526	0.024083189	0.031622777	6109.0	51.0	51.0	-0.126	0.072111026	0.072111026	NA	NA	NA	NA	4.14	0.00781025	0.01029563	NA	2.746	0.232140295	0.232140295	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4387005329007363	0.035244619853627424	0.03835949624311952
KIC8179536	1.289	0.044204072	0.042638011	1.366	0.016401219	0.015620499	6418.0	50.0	50.0	0.031	0.1	0.1	NA	NA	NA	NA	4.276	0.006708204	0.005830952	NA	2.624	0.222979865	0.222979865	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4189638307036227	0.03542056494690976	0.03856802862963277
KIC8216936	1.378	0.085632938	0.111503363	1.896	0.089693924	0.084599054	6437.0	50.0	50.0	-0.106	0.1	0.1	NA	NA	NA	NA	4.017	0.021095023	0.024083189	NA	9.234	0.780591873	0.780591873	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9653898702151223	0.03524338487072154	0.038358033177808726
KIC8241455	1.383	0.060876925	0.061619802	2.429	0.049091751	0.048259714	6262.0	66.0	66.0	-0.094	0.099	0.099	NA	NA	NA	NA	3.806	0.012083046	0.012083046	NA	9.402	0.792686091	0.792686091	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9732202468522337	0.03515361091809188	0.03825170369216324
KIC8249189	1.271	0.070092796	0.088814413	1.64	0.080529498	0.076922038	6432.0	65.0	65.0	-0.187	0.1	0.1	NA	NA	NA	NA	4.111	0.027073973	0.029068884	NA	6.48	0.770738566	0.770738566	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8115750058705934	0.04880724053510099	0.0549950755379357
KIC8289241	1.214	0.057384667	0.06685058	1.364	0.043081318	0.042154478	6306.0	52.0	52.0	-0.004	0.1	0.1	NA	NA	NA	NA	4.251	0.019235384	0.019235384	NA	2.682	0.220423645	0.220423645	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4284587735155801	0.034302029919546506	0.03724546192971401
KIC8298626	1.206	0.056302753	0.063134776	1.378	0.027730849	0.029546573	6211.0	84.0	84.0	0.038	0.099	0.099	NA	NA	NA	NA	4.24	0.0117047	0.012649111	NA	3.33	0.295233576	0.295233576	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5224442335063199	0.03689176015928297	0.04031896302802079
KIC8321567	1.073	0.058412327	0.057628118	1.586	0.034058773	0.034058773	5744.0	58.0	58.0	0.032	0.101	0.101	NA	NA	NA	NA	4.067	0.011401754	0.011401754	NA	2.503	0.230610554	0.230610554	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.39846084960822326	0.03827579292198924	0.041978086057484765
KIC8360349	1.727	0.11472576	0.11472576	2.656	0.066407831	0.068942005	6258.0	49.0	49.0	0.153	0.099	0.099	NA	NA	NA	NA	3.826	0.01118034	0.012206556	NA	9.716	0.765419364	0.765419364	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9874875061330929	0.03293259142053795	0.03563629664607326
KIC8367710	1.455	0.064443774	0.122772147	2.041	0.033970576	0.055946403	6352.0	66.0	66.0	0.014	0.1	0.1	NA	NA	NA	NA	3.98	0.008062258	0.0117047	NA	6.585	0.565773538	0.565773538	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8185557792978027	0.03579724503668813	0.039015096157960616
KIC8408931	1.493	0.074652528	0.073878278	2.866	0.053254108	0.053254108	6252.0	120.0	120.0	-0.124	0.101	0.101	NA	NA	NA	NA	3.697	0.012529964	0.011661904	NA	11.63	1.025257412	1.025257412	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	1.0655797147284485	0.03669126854490168	0.04007958350415186
KIC8414062	1.3	0.072124892	0.080280757	1.726	0.105304321	0.102459748	6578.0	61.0	61.0	-0.251	0.1	0.1	NA	NA	NA	NA	4.076	0.042107007	0.04110961	NA	3.12	0.281430927	0.281430927	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4941545940184428	0.03750706213149285	0.04105512731969796
KIC8416311	1.565	0.091438504	0.150479234	2.275	0.076059187	0.087726849	6446.0	60.0	60.0	0.131	0.1	0.1	NA	NA	NA	NA	3.915	0.015297059	0.015297059	NA	8.627	0.726635066	0.726635066	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9358597980378804	0.0351206237764099	0.038212645334535056
KIC8424992	0.929	0.047423623	0.047423623	1.052	0.019235384	0.019235384	5807.0	57.0	57.0	-0.127	0.101	0.101	NA	NA	NA	NA	4.362	0.007615773	0.007615773	NA	1.148	0.099757735	0.099757735	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.05994188806195468	0.03618838272818307	0.03948022164192874
KIC8493800	1.252	0.057280014	0.063126856	1.482	0.029154759	0.03088689	6241.0	73.0	73.0	0.039	0.1	0.1	NA	NA	NA	NA	4.193	0.012529964	0.013416408	NA	2.704	0.227754039	0.227754039	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.43200668726959834	0.03512084487078243	0.038212907099307025
KIC8499940	1.163	0.102156742	0.061717096	1.648	0.040706265	0.036359318	6023.0	58.0	58.0	-0.006	0.1	0.1	NA	NA	NA	NA	4.07	0.014317821	0.012529964	NA	3.065	0.26643273	0.26643273	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.48643047885443386	0.036200569341119315	0.03949472821962874
KIC8579578	1.538	0.090338253	0.159154013	2.218	0.050219518	0.072670489	6308.0	45.0	45.0	0.054	0.1	0.1	NA	NA	NA	NA	3.932	0.012041595	0.015	NA	7.653	0.642982127	0.642982127	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8838317133294524	0.03503609440138311	0.038112588068160425
KIC8656342	1.159	0.112307613	0.073878278	1.621	0.045793013	0.043266615	6074.0	71.0	71.0	-0.05	0.099	0.099	NA	NA	NA	NA	4.085	0.017492856	0.015811388	NA	3.33	0.29975692	0.29975692	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5224442335063199	0.037433308378975405	0.040966765377510095
KIC8677016	1.081	0.064007812	0.06226556	1.324	0.032202484	0.031304952	6248.0	75.0	75.0	-0.27	0.101	0.101	NA	NA	NA	NA	4.227	0.013928388	0.013928388	NA	3.585	0.402598294	0.402598294	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5544891600038189	0.04622224151989274	0.051734161409799806
KIC8696343	1.119	0.06105735	0.06105735	1.183	0.034176015	0.03324154	6178.0	65.0	65.0	-0.056	0.099	0.099	NA	NA	NA	NA	4.341	0.018681542	0.019646883	NA	1.909	0.162372778	0.162372778	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.2808059283936668	0.03545233605247189	0.038605703836380484
KIC8738809	1.332	0.043829214	0.041182521	2.163	0.027018512	0.026248809	6058.0	59.0	59.0	0.074	0.1	0.1	NA	NA	NA	NA	3.892	0.00781025	0.007071068	NA	6.269	0.527974582	0.527974582	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7971982698389589	0.03511737599653186	0.03820880015776984
KIC8776961	1.065	0.053141321	0.051264022	1.676	0.034	0.034	5777.0	72.0	72.0	-0.126	0.1	0.1	NA	NA	NA	NA	4.017	0.008944272	0.009848858	NA	2.977	0.266738426	0.266738426	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.47377883464672477	0.03726699094016628	0.04076762692260738
KIC8802782	1.44	0.15559563	0.077233412	2.359	0.116107709	0.10031949	6089.0	68.0	68.0	0.254	0.1	0.1	NA	NA	NA	NA	3.851	0.023086793	0.024083189	NA	8.073	0.665018024	0.665018024	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.907034952483417	0.03437798371476852	0.03733503546899708
KIC8915084	1.131	0.10511898	0.074202426	1.501	0.043382024	0.037215588	5817.0	60.0	60.0	0.09	0.1	0.1	NA	NA	NA	NA	4.141	0.015264338	0.014422205	NA	2.713	0.229036118	0.229036118	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4334497937615961	0.03519820629266607	0.03830451705662535
KIC8938364	1.037	0.048795492	0.049497475	1.376	0.023430749	0.023430749	5965.0	62.0	62.0	-0.18	0.1	0.1	NA	NA	NA	NA	4.176	0.00781025	0.00781025	NA	1.866	0.164602039	0.164602039	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.2709116394104812	0.036713178528449686	0.04010573141119905
KIC8940939	1.095	0.086313383	0.065802736	1.458	0.056356011	0.048548944	6343.0	58.0	58.0	-0.402	0.1	0.1	NA	NA	NA	NA	4.149	0.014142136	0.014142136	NA	5.227	0.440074512	0.440074512	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7182525000977505	0.03510642278508924	0.03819583267477189
KIC8950146	1.237	0.054671748	0.061032778	1.33	0.032202484	0.032202484	6374.0	60.0	60.0	-0.014	0.101	0.101	NA	NA	NA	NA	4.282	0.014317821	0.014317821	NA	2.588	0.214813087	0.214813087	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4129642719966628	0.034629864653694664	0.03763232725268423
KIC8952800	1.293	0.066219333	0.063245553	2.014	0.048600412	0.045453273	6122.0	55.0	55.0	0.03	0.1	0.1	NA	NA	NA	NA	3.941	0.01077033	0.01077033	NA	5.939	0.507484631	0.507484631	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7737133252770216	0.03560962632707154	0.03879231252419446
KIC8956017	1.497	0.074652528	0.074652528	1.881	0.077162167	0.072449983	6605.0	86.0	86.0	0.128	0.1	0.1	NA	NA	NA	NA	4.063	0.02433105	0.025317978	NA	5.943	0.482317729	0.482317729	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7740057302582095	0.033888877938066386	0.03675882234851624
KIC9005973	1.122	0.074303432	0.069115845	1.452	0.038483763	0.037576588	6131.0	57.0	57.0	-0.128	0.1	0.1	NA	NA	NA	NA	4.164	0.014317821	0.015231546	NA	2.539	0.214719269	0.214719269	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.40466270087372225	0.035256962665694	0.03837411908269084
KIC9049593	1.157	0.089202018	0.097621719	1.414	0.052801515	0.052009614	5788.0	59.0	59.0	0.202	0.1	0.1	NA	NA	NA	NA	4.197	0.019313208	0.019313208	NA	2.614	0.217129481	0.217129481	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4173055832445255	0.03465414892449603	0.03766100953738749
KIC9073645	1.373	0.077794601	0.070292247	2.342	0.087664132	0.079649231	6438.0	64.0	64.0	-0.152	0.1	0.1	NA	NA	NA	NA	3.836	0.021377558	0.021377558	NA	8.356	0.740955344	0.740955344	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.921998431308271	0.036897631501655925	0.040325976847303546
KIC9093289	1.237	0.055865911	0.068242216	1.448	0.032695565	0.033615473	6285.0	57.0	57.0	-0.011	0.1	0.1	NA	NA	NA	NA	4.207	0.014317821	0.015231546	NA	3.143	0.279932795	0.279932795	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.49734438101758	0.03705399137557691	0.040512838648058935
KIC9116461	1.208	0.051107729	0.053712196	1.251	0.029546573	0.029546573	6470.0	47.0	47.0	-0.116	0.1	0.1	NA	NA	NA	NA	4.324	0.012041595	0.013038405	NA	2.402	0.193508831	0.193508831	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.3805730030668873	0.0336495078008589	0.036477336063936494
KIC9138680	1.416	0.055443665	0.055443665	2.477	0.053712196	0.052801515	5990.0	60.0	60.0	0.129	0.099	0.099	NA	NA	NA	NA	3.8	0.012649111	0.012649111	NA	7.756	0.670259577	0.670259577	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.8896378004066677	0.035997033344795315	0.03925256193866755
KIC9143749	1.151	0.057428216	0.062433965	1.708	0.046518813	0.045617979	6075.0	76.0	76.0	-0.122	0.101	0.101	NA	NA	NA	NA	4.033	0.014866069	0.014866069	NA	3.896	0.337951413	0.337951413	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5906189482065779	0.03612692172927978	0.03940707390164
KIC9163769	1.315	0.061619802	0.058694122	1.537	0.038013156	0.037121422	6438.0	100.0	100.0	0.049	0.1	0.1	NA	NA	NA	NA	4.183	0.016763055	0.016763055	NA	3.949	0.322075477	0.322075477	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5964871337365442	0.034050112463161475	0.036948615814141106
KIC9202077	1.444	0.091416629	0.167764716	1.981	0.055226805	0.070491134	6119.0	70.0	70.0	0.148	0.1	0.1	NA	NA	NA	NA	3.999	0.015	0.017492856	NA	5.599	0.476347427	0.476347427	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7481104674949838	0.03546065120574993	0.03861556520941145
KIC9204313	1.018	0.061854668	0.058600341	1.508	0.033837849	0.033015148	5853.0	57.0	57.0	-0.158	0.1	0.1	NA	NA	NA	NA	4.088	0.012206556	0.012206556	NA	2.117	0.182898403	0.182898403	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.325720858019412	0.03598779365425869	0.039241574488777575
KIC9225600	1.425	0.072917762	0.077794601	1.84	0.044102154	0.044102154	6262.0	56.0	56.0	0.219	0.1	0.1	NA	NA	NA	NA	4.061	0.012369317	0.012369317	NA	4.758	0.411033864	0.411033864	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6774244377012474	0.0359849396783144	0.039238180764521347
KIC9266926	0.956	0.053535035	0.052697249	1.47	0.03671512	0.035846897	5971.0	63.0	63.0	-0.387	0.099	0.099	NA	NA	NA	NA	4.083	0.012083046	0.012083046	NA	2.318	0.198602337	0.198602337	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.3651134316275772	0.035701163940360436	0.038900980512153516
KIC9287845	1.589	0.090603532	0.147627911	2.313	0.093920179	0.092973114	6488.0	62.0	62.0	0.131	0.1	0.1	NA	NA	NA	NA	3.905	0.022203603	0.023194827	NA	8.928	0.762176079	0.762176079	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9507541815935036	0.03557748704067876	0.03875417056230923
KIC9289275	1.349	0.06726812	0.065299311	1.767	0.026870058	0.026870058	6227.0	48.0	48.0	0.092	0.1	0.1	NA	NA	NA	NA	4.073	0.008485281	0.009219544	NA	4.012	0.34263304	0.34263304	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6033609243483805	0.03559063903254578	0.03876977821416272
KIC9292130	1.347	0.060876925	0.0595483	2.176	0.052697249	0.050219518	6176.0	52.0	52.0	0.049	0.1	0.1	NA	NA	NA	NA	3.891	0.0117047	0.0117047	NA	6.423	0.541940302	0.541940302	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8077379220141008	0.03517947633050589	0.03828233411344195
KIC9328372	1.464	0.070604532	0.069028979	1.781	0.070519501	0.065787537	6572.0	80.0	80.0	0.16	0.1	0.1	NA	NA	NA	NA	4.101	0.02433105	0.025317978	NA	6.039	0.521100979	0.521100979	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7809650296083169	0.03594549487175813	0.039191281095407815
KIC9390670	1.37	0.071505245	0.069526973	1.711	0.06946222	0.064884513	6246.0	50.0	50.0	0.195	0.1	0.1	NA	NA	NA	NA	4.107	0.024186773	0.025179357	NA	4.782	0.397738991	0.397738991	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.679609571779756	0.034698304254207946	0.03771317060221713
KIC9394953	1.205	0.059033889	0.05375872	1.746	0.039357337	0.034985711	6018.0	65.0	65.0	0.076	0.1	0.1	NA	NA	NA	NA	4.034	0.014422205	0.013601471	NA	3.682	0.317461914	0.317461914	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5660837841679959	0.03591778128496281	0.03915833536170854
KIC9414417	1.399	0.073736016	0.075239617	1.917	0.036687873	0.038910153	6278.0	52.0	52.0	-0.049	0.072111026	0.072111026	NA	NA	NA	NA	4.018	0.009433981	0.01	NA	5.158	0.428564138	0.428564138	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7124813378019187	0.03466345135929305	0.03767199762056661
KIC9446628	1.213	0.0718401	0.075742986	1.893	0.091923882	0.086406018	6298.0	59.0	59.0	-0.268	0.101	0.101	NA	NA	NA	NA	3.965	0.029274562	0.030265492	NA	5.317	0.439688713	0.439688713	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7256666603141786	0.03450608575004721	0.03748618565102302
KIC9451741	1.124	0.078517514	0.079208585	1.291	0.054644304	0.052201533	5835.0	68.0	68.0	0.206	0.1	0.1	NA	NA	NA	NA	4.266	0.019104973	0.020099751	NA	1.99	0.166780593	0.166780593	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.29885307640970665	0.034952890623315025	0.03801414142686044
KIC9455860	1.385	0.072249567	0.065115282	1.678	0.051078371	0.048332184	6716.0	59.0	59.0	-0.051	0.1	0.1	NA	NA	NA	NA	4.129	0.018973666	0.019924859	NA	5.166	0.422130072	0.422130072	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7131544018372984	0.034112104569485546	0.037021629222720676
KIC9457728	1.194	0.063411355	0.065946948	1.822	0.035383612	0.036124784	6390.0	49.0	49.0	-0.161	0.072111026	0.072111026	NA	NA	NA	NA	3.993	0.010630146	0.010630146	NA	5.208	0.437591644	0.437591644	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7166709755601356	0.035038486070246844	0.038115418497668196
KIC9458636	1.204	0.116811814	0.060827625	1.735	0.06306346	0.056938563	6220.0	56.0	56.0	-0.059	0.1	0.1	NA	NA	NA	NA	4.043	0.016278821	0.018248288	NA	4.007	0.342379248	0.342379248	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6028193424326997	0.03560793557815256	0.03879030583917498
KIC9468847	1.17	0.057982756	0.057982756	1.796	0.052801515	0.051894123	6064.0	52.0	52.0	-0.109	0.1	0.1	NA	NA	NA	NA	3.998	0.017088007	0.017088007	NA	4.292	0.374219825	0.374219825	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6326597132939135	0.036305481201473144	0.03961964903253923
KIC9512063	1.158	0.049929951	0.050774009	2.053	0.036069378	0.03748333	5977.0	58.0	58.0	-0.332	0.102	0.102	NA	NA	NA	NA	3.876	0.006708204	0.006708204	NA	4.637	0.403547098	0.403547098	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.6662370958958044	0.036240581174209474	0.03954236337317607
KIC9542776	1.385	0.084864598	0.080659779	2.475	0.153388396	0.13689412	6343.0	87.0	87.0	-0.157	0.101	0.101	NA	NA	NA	NA	3.791	0.035510562	0.03748333	NA	11.52	1.024578719	1.024578719	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	1.0614524790871933	0.03700360202092967	0.04045260345399382
KIC9579208	1.204	0.063513778	0.051662365	1.781	0.034132096	0.027658633	6422.0	56.0	56.0	-0.17	0.072111026	0.072111026	NA	NA	NA	NA	4.017	0.01118034	0.008602325	NA	4.92	0.408637299	0.408637299	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6919651027673603	0.034651057630497695	0.03765735819887517
KIC9641837	1.304	0.058728187	0.056727418	2.193	0.046400431	0.04482187	6270.0	51.0	51.0	-0.161	0.1	0.1	NA	NA	NA	NA	3.871	0.01118034	0.01118034	NA	6.06	0.546385001	0.546385001	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7824726241662862	0.03749125535224207	0.041036186960802024
