ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	Fe/H	eFe/H1	eFe/H2	Ref	M/H	eM/H1	eM/H2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2	logR	elogR1	elogR2
KIC2998532	1.1922	0.0458	0.0458	6.2093	0.1075	0.1075	4754.918	48.2965	48.2965	0.0096	0.058	0.058	NA	NA	NA	NA	2.93	0.0041	0.0041	0.0	17.75629	1.2555	0.93611	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.249352229413211	0.02967077911583793	0.023521590353906108	0.7930426431278489	0.007454483525675015	0.007584674551034842
KIC3096473	1.1147	0.043	0.043	10.1362	0.1758	0.1758	4606.2964	42.2314	42.2314	-0.1053	0.058	0.058	NA	NA	NA	NA	2.4739	0.0038	0.0038	0.0	41.67279	2.72882	2.07981	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6198525775161325	0.027546140378644335	0.022234386982660004	1.0058751711373677	0.007467733207978888	0.007598391518433445
KIC3096721	1.283	0.0538	0.0538	14.4009	0.2696	0.2696	4537.1304	51.889	51.889	-0.2061	0.058	0.058	NA	NA	NA	NA	2.224	0.0046	0.0046	0.0	88.89	5.86	3.97	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9488529061997135	0.02772631244039636	0.01984292070575222	1.1583896346521725	0.008055281068445108	0.008207518319788054
KIC3097169	1.0621	0.0446	0.0446	11.2674	0.2112	0.2112	4468.375	52.8979	52.8979	-0.0849	0.058	0.058	NA	NA	NA	NA	2.3589	0.0047	0.0047	0.0	49.65	3.53	2.64	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6959192528314	0.029829080164148314	0.023729001643147507	1.051823712326249	0.008065209764312131	0.008217826099421455
KIC3097623	1.1219	0.0449	0.0449	29.1544	0.5235	0.5235	4094.731	36.1151	36.1151	-0.0289	0.058	0.058	NA	NA	NA	NA	1.5322	0.0037	0.0037	0.0	215.28037	22.55506	10.7182	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.3330044311734808	0.0432721201493238	0.02217910912534693	1.4647041080321286	0.007729059104566893	0.0078691079361215
KIC3098179	1.0134	0.0389	0.0389	4.9941	0.0864	0.0864	4804.628	45.8015	45.8015	-0.2685	0.058	0.058	NA	NA	NA	NA	3.0487	0.0039	0.0039	0.0	13.09	0.23	0.19	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1169396465507557	0.007564578283526524	0.006349936251506705	0.6984572342534907	0.0074492214468209195	0.00757922712734449
KIC3098759	1.1132	0.047	0.047	16.8559	0.3166	0.3166	4328.8203	44.3015	44.3015	-0.2475	0.058	0.058	NA	NA	NA	NA	2.0191	0.0044	0.0044	0.0	89.88285	4.09756	4.93117	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9536768345487172	0.019360500800369218	0.024504862673668804	1.2267519460945255	0.0080815789539459	0.008234821323616526
KIC3099834	1.0831	0.0418	0.0418	9.0488	0.157	0.157	4583.5977	41.5337	41.5337	-0.0243	0.058	0.058	NA	NA	NA	NA	2.5611	0.0038	0.0038	0.0	32.56137	1.93147	1.61559	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5127026692799168	0.02502628459894951	0.022101235557702603	0.9565909893783587	0.007470546045999282	0.00760130366823164
KIC3100193	1.2521	0.0481	0.0481	12.088	0.2083	0.2083	4335.7505	37.2372	37.2372	0.3903	0.058	0.058	NA	NA	NA	NA	2.3697	0.0037	0.0037	0.0	46.52225	2.13604	2.23961	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6676607107630783	0.019496131673618633	0.02142720643229734	1.0823544513309689	0.00741999902565138	0.0075489778566404375
KIC3100505	1.0663	0.0412	0.0412	10.3517	0.1797	0.1797	4569.791	41.4821	41.4821	-0.0228	0.058	0.058	NA	NA	NA	NA	2.4358	0.0038	0.0038	0.0	42.10207	2.69089	2.09139	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6243034489823955	0.02690631337725158	0.022127516505219713	1.0150116773284428	0.0074744309757119876	0.0076053258247714695
KIC3102386	1.3383	0.0518	0.0518	15.3736	0.267	0.267	4541.728	41.6248	41.6248	-0.141	0.058	0.058	NA	NA	NA	NA	2.1843	0.0038	0.0038	0.0	82.25	4.15	5.2	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.915135906622012	0.021377835856881466	0.028363263567573904	1.1867755771330997	0.00747783218478304	0.007608847234395366
KIC3103320	1.7263	0.3499	0.3499	38.3552	3.7319	3.7319	3970.2878	34.3503	34.3503	0.1309	0.058	0.058	NA	NA	NA	NA	1.4805	0.011	0.011	0.0	329.32991	12.49405	61.99807	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.5176311754676512	0.016171325664540603	0.09058048789406437	1.5838242516803722	0.04032475015727521	0.044455792892897694
KIC3103685	1.2242	0.0477	0.0477	15.8893	0.277	0.277	4315.3936	37.7996	37.7996	0.1779	0.058	0.058	NA	NA	NA	NA	2.115	0.0037	0.0037	0.0	79.78	2.21	1.99	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9018940319738207	0.011866854438502328	0.01097026048480676	1.201104764870457	0.007505868922501824	0.007637876944004196
KIC3103827	1.0156	0.0391	0.0391	8.2543	0.143	0.143	4689.879	45.6547	45.6547	-0.4615	0.058	0.058	NA	NA	NA	NA	2.6132	0.004	0.004	0.0	33.11	1.38	0.85	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5199591807520685	0.01773401361532234	0.01129481769912588	0.9166802491278883	0.007459419839432102	0.007589784857404913
KIC3109520	1.1953	0.0462	0.0462	8.4179	0.1462	0.1462	4544.723	40.3608	40.3608	0.2107	0.058	0.058	NA	NA	NA	NA	2.6669	0.0038	0.0038	0.0	27.23528	9.49358	1.33825	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.435131844519371	0.12987560428895706	0.021881884630084114	0.9252037622642073	0.007477967492550475	0.007608987325172567
KIC3110460	0.775	0.1203	0.1203	18.6927	1.3509	1.3509	4276.3945	38.3648	38.3648	-0.1322	0.058	0.058	NA	NA	NA	NA	1.7632	0.011	0.011	0.0	105.28096	6.35079	15.13345	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.0223498363838788	0.025437896647079405	0.06739610097930826	1.2716720360182872	0.030303691143044542	0.03257786274568453
KIC3110626	1.083	0.0417	0.0417	8.987	0.1558	0.1558	4669.291	47.9369	47.9369	-0.1801	0.058	0.058	NA	NA	NA	NA	2.567	0.0041	0.0041	0.0	40.0	1.15	0.99	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6020599913279623	0.012309848220326325	0.01088404101617102	0.9536147416906405	0.007464477929995494	0.007595021355537246
KIC3110733	1.6167	0.0623	0.0623	9.8992	0.1716	0.1716	4641.0205	46.8213	46.8213	0.2294	0.058	0.058	NA	NA	NA	NA	2.6572	0.004	0.004	0.0	40.95895	2.00854	2.15224	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6123488147878198	0.020791169778370255	0.023441989605424096	0.9956000986759257	0.007463872551519035	0.007594394617779887
KIC3111815	1.3324	0.0514	0.0514	7.6433	0.1325	0.1325	4666.1606	42.5462	42.5462	0.1576	0.058	0.058	NA	NA	NA	NA	2.7979	0.0038	0.0038	0.0	25.05	0.69	0.7	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3988077302032644	0.011800812365103441	0.012308764652611215	0.883280906004917	0.007464175644086635	0.007594708403996009
KIC3111831	1.2175	0.047	0.047	5.8354	0.1012	0.1012	4630.4414	52.0538	52.0538	0.3047	0.058	0.058	NA	NA	NA	NA	2.9931	0.0043	0.0043	0.0	14.10346	1.23131	0.78994	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1493256711354334	0.03635159542500621	0.025032776106468813	0.7660706310478321	0.0074671566949583434	0.0075977946554321996
KIC3112182	1.009	0.0392	0.0392	12.2461	0.2131	0.2131	4409.6084	46.5902	46.5902	-0.0715	0.058	0.058	NA	NA	NA	NA	2.2618	0.0042	0.0042	0.0	54.66	3.89	2.3	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7376696273566419	0.029857272051740047	0.018669989477923643	1.0879978015043255	0.007492355847747545	0.007623884803016123
KIC3113433	1.2162	0.047	0.047	8.8789	0.1541	0.1541	4576.0723	40.9534	40.9534	0.1575	0.058	0.058	NA	NA	NA	NA	2.6281	0.0038	0.0038	0.0	31.14473	1.39939	1.53578	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4933845702392692	0.01908796238126187	0.021961563636577974	0.9483591647063832	0.007472845526038552	0.00760368436363712
KIC3113648	1.1477	0.0443	0.0443	6.7396	0.1169	0.1169	4616.888	41.3669	41.3669	0.1992	0.058	0.058	NA	NA	NA	NA	2.8423	0.0038	0.0038	0.0	20.08	0.76	0.65	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3027637084729817	0.01613400615450522	0.014290907873199199	0.8286341216172493	0.007468358727762747	0.007599039119881801
KIC3113915	1.4718	0.0568	0.0568	14.3624	0.2491	0.2491	4629.118	50.2403	50.2403	-0.2029	0.058	0.058	NA	NA	NA	NA	2.2877	0.0042	0.0042	0.0	85.33786	4.20634	4.67934	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9311417479462574	0.020895712818678636	0.024491499053855836	1.1572270178774116	0.007467784523933485	0.007598444645836588
KIC3114215	1.1372	0.0439	0.0439	9.0425	0.1569	0.1569	4575.827	50.4854	50.4854	-0.0482	0.058	0.058	NA	NA	NA	NA	2.583	0.0043	0.0043	0.0	32.2961	2.17071	1.78877	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5091500811316658	0.02825100896306476	0.024745881257459024	0.9562885174336574	0.007470985435096056	0.00760175857413492
KIC3114408	1.4576	0.0563	0.0563	12.8758	0.2235	0.2235	4562.2095	41.1358	41.1358	0.0337	0.058	0.058	NA	NA	NA	NA	2.3809	0.0038	0.0038	0.0	58.54	2.44	2.27	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.767452718097773	0.01773470193158877	0.017175802943780516	1.1097742221630813	0.007473866297268872	0.00760474119572252
KIC3114424	1.4376	0.4405	0.4405	28.8494	4.3446	4.3446	4245.869	38.2794	38.2794	-0.1872	0.058	0.058	NA	NA	NA	NA	1.6515	0.011	0.011	0.0	243.68828	9.16387	68.42177	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.386834642628614	0.016032008158483713	0.14313570378351947	1.4601367852768865	0.060922804379539786	0.07088562298040446
KIC3115946	1.4866	0.0572	0.0572	7.3418	0.1271	0.1271	4742.832	43.7953	43.7953	0.1202	0.058	0.058	NA	NA	NA	NA	2.8804	0.0038	0.0038	0.0	24.57258	11.01723	1.22988	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3904507576578922	0.16087491182468883	0.02229966913265624	0.8658025495932685	0.007454095179649567	0.007584272521807267
KIC3118806	0.9061	0.2232	0.2232	12.7784	1.4891	1.4891	4410.794	38.7627	38.7627	0.2333	0.058	0.058	NA	NA	NA	NA	2.1755	0.0153	0.0153	0.0	55.68199	18.71912	12.3731	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7457147479849644	0.12586466690606057	0.1091376950113565	1.1064764786524213	0.04787140256857447	0.053809464589471334
KIC3118829	1.2181	0.2402	0.2402	21.9055	1.9821	1.9821	4284.178	39.2765	39.2765	-0.3978	0.058	0.058	NA	NA	NA	NA	1.8238	0.0151	0.0151	0.0	145.63678	33.86467	25.70871	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.1632710682041534	0.09079689292442028	0.0843502235594924	1.3405531705369154	0.03761934760495178	0.0411897162063819
KIC3119309	1.0795	0.1973	0.1973	28.0052	2.3843	2.3843	4272.6113	39.3882	39.3882	-0.4467	0.058	0.058	NA	NA	NA	NA	1.5506	0.0129	0.0129	0.0	260.5	16.5	14.7	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.4158077276355434	0.026672041428905224	0.025225849085108276	1.4472386785432787	0.0354848761260913	0.03864429715613493
KIC3119555	1.3181	0.0508	0.0508	7.3044	0.1265	0.1265	4697.4204	43.013	43.013	0.1192	0.058	0.058	NA	NA	NA	NA	2.8326	0.0038	0.0038	0.0	21.03	1.11	1.05	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3228392726863212	0.022338343856382892	0.022243788796357578	0.8635845478006333	0.0074568691043263025	0.007587144200557838
KIC3119825	1.5423	0.0613	0.0613	23.5639	0.4215	0.4215	4303.2017	38.7603	38.7603	-0.1309	0.058	0.058	NA	NA	NA	NA	1.8643	0.0038	0.0038	0.0	171.53623	6.47111	8.61197	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.2343558609812924	0.016082049506110696	0.02237010386941085	1.372247171017769	0.007699794491848433	0.007838775230556205
KIC3120486	1.6845	0.0646	0.0646	6.4349	0.1112	0.1112	4854.3125	45.0675	45.0675	0.1764	0.058	0.058	NA	NA	NA	NA	3.0492	0.0039	0.0039	0.0	20.71521	1.18209	1.03889	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3162893403076854	0.024101228076252923	0.022345463343337313	0.8085418022449679	0.0074408331780516646	0.00757054367850285
KIC3120889	1.8776	0.4626	0.4626	53.4466	6.2295	6.2295	4032.4082	35.9427	35.9427	-0.2196	0.058	0.058	NA	NA	NA	NA	1.2289	0.0153	0.0153	0.0	680.4447	24.67303	151.28121	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.8327928356955074	0.015468799339435346	0.10920296359373038	1.7279200828244152	0.04788035020883297	0.053820772946458595
KIC3121427	1.0497	0.0401	0.0401	4.6892	0.0809	0.0809	4990.5957	50.6429	50.6429	-0.5283	0.058	0.058	NA	NA	NA	NA	3.1187	0.0041	0.0041	0.0	13.14	0.54	0.48	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.118595365223762	0.017490732160335476	0.016161659542425655	0.671098756314033	0.0074287273367645845	0.007558012438895201
KIC3121983	1.0888	0.0434	0.0434	22.5011	0.4031	0.4031	4214.313	41.6227	41.6227	-0.3263	0.058	0.058	NA	NA	NA	NA	1.7495	0.004	0.004	0.0	143.88296	5.92629	7.58083	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.1580093636644286	0.017529266120467124	0.023506721035781997	1.3522037497670416	0.007711377532439778	0.007850780528484869
KIC3123653	1.0941	0.0419	0.0419	6.1278	0.1058	0.1058	4946.7944	53.5898	53.5898	-0.4406	0.058	0.058	NA	NA	NA	NA	2.9042	0.0042	0.0042	0.0	20.25813	1.68499	1.10765	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3065993537506517	0.034699024385405286	0.024419689872183126	0.787304582291352	0.007434348571150662	0.007563831114611563
KIC3123889	1.112	0.0466	0.0466	11.3591	0.2125	0.2125	4594.5913	44.3157	44.3157	-0.1889	0.058	0.058	NA	NA	NA	NA	2.3719	0.0043	0.0043	0.0	58.65	2.64	2.81	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.768268016451548	0.019121604900562028	0.02132260683644338	1.05534392287872	0.008049489930338716	0.008201506294206462
KIC3129312	1.0476	0.0403	0.0403	4.8734	0.0844	0.0844	4749.5605	55.823	55.823	-0.0103	0.058	0.058	NA	NA	NA	NA	3.0843	0.0044	0.0044	0.0	10.88861	0.687	0.6267	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.0369724428540934	0.026571443458238697	0.02574424140968068	0.6878320589625264	0.007456944177561486	0.007587221919918674
KIC3130295	1.4453	0.0601	0.0601	5.324	0.0992	0.0992	4987.268	48.6032	48.6032	-0.1107	0.058	0.058	NA	NA	NA	NA	3.1473	0.0043	0.0043	0.0	15.28	0.23	0.25	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1841233542396712	0.006488443573933855	0.007164373652763123	0.7262380468026375	0.008017574098748592	0.008168376049937143
KIC3130296	1.1398	0.3308	0.3308	29.7792	4.2392	4.2392	4206.9307	38.6369	38.6369	-0.4595	0.058	0.058	NA	NA	NA	NA	1.5204	0.011	0.011	0.0	261.3	18.6	12.6	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.4171394097273255	0.029863488738836708	0.021463624457389585	1.4739130265171545	0.05780085690660752	0.06669213358975812
KIC3216051	1.7668	0.2818	0.2818	28.4955	2.1057	2.1057	4033.2466	43.5753	43.5753	0.1523	0.058	0.058	NA	NA	NA	NA	1.7551	0.0118	0.0118	0.0	217.5	18.5	11.2	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.337459261290656	0.03545274167945056	0.022960033317504625	1.454776281781365	0.030962175522432522	0.03334018293022467
KIC3216638	1.0611	0.0412	0.0412	14.0432	0.2443	0.2443	4425.0557	40.1815	40.1815	-0.1621	0.058	0.058	NA	NA	NA	NA	2.1616	0.0038	0.0038	0.0	80.35	2.88	3.09	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9049858810993634	0.01529401353358506	0.017031177290562027	1.1474660810125155	0.0074901623908227855	0.007621613667136096
KIC3216716	1.0402	0.0402	0.0402	8.4558	0.1468	0.1468	4574.9067	49.6683	49.6683	-0.1282	0.058	0.058	NA	NA	NA	NA	2.6026	0.0042	0.0042	0.0	30.01	0.97	0.68	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4772659954248526	0.013815417998334523	0.009953932444300317	0.9271547023121911	0.007475027419691971	0.00760594334334308
KIC3218312	1.1922	0.0459	0.0459	7.1963	0.1246	0.1246	4719.81	49.1133	49.1133	-0.0267	0.058	0.058	NA	NA	NA	NA	2.8019	0.0041	0.0041	0.0	27.54	0.93	0.93	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4399639359209049	0.014423531226050113	0.01491906136951604	0.8571092599582271	0.007455214680368916	0.007585431469629755
KIC3218445	0.7483	0.2058	0.2058	31.626	4.2193	4.2193	4043.5056	36.0534	36.0534	-0.1753	0.058	0.058	NA	NA	NA	NA	1.2845	0.0128	0.0128	0.0	357.3	14.7	14.0	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.55303301620244	0.017509923679457362	0.017359212776689947	1.5000442665986011	0.05438795287863196	0.06218752066398636
KIC3218930	1.145	0.0442	0.0442	8.9794	0.1558	0.1558	4600.6704	41.554	41.554	0.0739	0.058	0.058	NA	NA	NA	NA	2.5921	0.0038	0.0038	0.0	34.77	1.53	1.34	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5412046906832584	0.018701934352854277	0.017068314090689762	0.9532473182491792	0.007470741698332839	0.007601506229813926
KIC3219744	1.191	0.0458	0.0458	9.2608	0.1603	0.1603	4779.4478	46.007	46.007	-0.3976	0.058	0.058	NA	NA	NA	NA	2.5823	0.0039	0.0039	0.0	40.31834	7.33292	2.063	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6055026428898271	0.07257174590009896	0.022810576716167708	0.9666485051029247	0.007453108522190277	0.007583251103195132
KIC3220837	1.891	0.542	0.542	5.8418	0.7889	0.7889	5047.171	50.3927	50.3927	-0.2018	0.058	0.058	NA	NA	NA	NA	3.1834	0.0184	0.0184	0.0	19.95171	1.15458	5.0858	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.2999801236687967	0.02443177737318636	0.12778862446472683	0.766546684376111	0.055012694720950606	0.06300598100784582
KIC3221213	0.9538	0.2281	0.2281	30.2681	3.4769	3.4769	4172.5923	37.5115	37.5115	-0.2139	0.058	0.058	NA	NA	NA	NA	1.4279	0.0128	0.0128	0.0	291.6	15.7	15.7	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.4647875196459372	0.022775040610441	0.024035819166751793	1.4809851601236137	0.04722427235379412	0.05299299367081112
KIC3221239	1.2571	0.0484	0.0484	5.8598	0.1015	0.1015	4741.9585	43.1792	43.1792	0.1878	0.058	0.058	NA	NA	NA	NA	3.0034	0.0038	0.0038	0.0	15.64196	1.29239	0.77744	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.194291170964996	0.034477360583658134	0.0221402812866065	0.7678827934278777	0.007458184644874799	0.007588506114264537
KIC3222240	1.104	0.0428	0.0428	12.2299	0.2127	0.2127	4450.579	43.9467	43.9467	-0.1943	0.058	0.058	NA	NA	NA	NA	2.3031	0.004	0.004	0.0	48.74	3.05	2.7	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6878855248487055	0.026360386169188565	0.024750209890951336	1.087422905963044	0.007488233850739823	0.007619616849135591
KIC3222519	2.0134	0.6026	0.6026	50.3343	7.2688	7.2688	3908.261	33.1413	33.1413	0.3085	0.058	0.058	NA	NA	NA	NA	1.3104	0.015	0.015	0.0	532.54586	18.53493	143.81467	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.7263570128382	0.014858259478496283	0.13670762502027056	1.7018640332483652	0.05858182303363657	0.06773453941171526
KIC3222740	1.462	0.0561	0.0561	8.1161	0.1404	0.1404	4819.4844	51.4382	51.4382	-0.1087	0.058	0.058	NA	NA	NA	NA	2.7861	0.0042	0.0042	0.0	29.81	1.14	1.09	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4743619760326307	0.016298677323506094	0.01617754046236808	0.909347389418558	0.007448595817313053	0.007578579470386204
KIC3222834	1.0416	0.04	0.04	4.5637	0.079	0.079	4765.572	49.1944	49.1944	-0.0342	0.058	0.058	NA	NA	NA	NA	3.1389	0.0041	0.0041	0.0	9.67808	0.84878	0.51493	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	0.9857892077100876	0.03650963944538832	0.023744411722497194	0.6593170878437223	0.007453533674284918	0.007583691233340573
KIC3230948	1.4727	0.3523	0.3523	44.9932	5.1685	5.1685	4075.723	37.0929	37.0929	-0.4275	0.058	0.058	NA	NA	NA	NA	1.2724	0.0129	0.0129	0.0	842.8	84.8	74.9	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.9257245269360626	0.04163621302988707	0.0404198593470948	1.6531468820946709	0.04722536439043812	0.052994369155344945
KIC3233508	1.1647	0.0489	0.0489	13.2649	0.2486	0.2486	4473.5703	41.8101	41.8101	0.0163	0.058	0.058	NA	NA	NA	NA	2.2544	0.0042	0.0042	0.0	68.76	5.38	3.95	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.837335868015015	0.03271671367853002	0.02569384656186391	1.1227039803182055	0.008063865656119162	0.008216430644234496
KIC3233863	1.4369	0.3177	0.3177	29.0612	3.064	3.064	4333.488	39.2566	39.2566	-0.182	0.058	0.058	NA	NA	NA	NA	1.6446	0.0128	0.0128	0.0	289.9	9.2	8.8	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.4622482153549976	0.013568197676320448	0.013387369747556832	1.4633135432936737	0.04353229681613646	0.04838696801640485
KIC3234175	0.9185	0.036	0.036	21.7895	0.3827	0.3827	4251.799	38.8946	38.8946	-0.3829	0.058	0.058	NA	NA	NA	NA	1.7021	0.0038	0.0038	0.0	139.7913	5.63722	7.01047	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.1454801436588435	0.017169440746066744	0.022344764607066914	1.338247264677997	0.007561522728654069	0.007695513133669785
KIC3234666	1.4442	0.0558	0.0558	9.8923	0.1716	0.1716	4600.8706	41.4178	41.4178	0.1363	0.058	0.058	NA	NA	NA	NA	2.6088	0.0038	0.0038	0.0	38.43	1.08	0.99	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5846703844643488	0.012036645217097464	0.011334544398281299	0.9952972785716847	0.007469034181341483	0.007599738419984736
KIC3234686	0.7933	0.1446	0.1446	34.8462	2.9999	2.9999	4158.1353	38.5064	38.5064	-0.5869	0.058	0.058	NA	NA	NA	NA	1.2264	0.0116	0.0116	0.0	327.03936	12.61921	55.19412	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.5146000242264144	0.016442552618056716	0.08027829130226749	1.5421554249300935	0.03586570763133734	0.03909644298167825
KIC3236748	0.9494	0.297	0.297	32.9468	4.862	4.862	4137.89	37.6222	37.6222	-0.3938	0.058	0.058	NA	NA	NA	NA	1.352	0.0198	0.0198	0.0	275.3	16.1	16.2	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.4398062113933303	0.024683336040641102	0.026338798407505415	1.5178132395725126	0.05977965409130448	0.0693419040862071
KIC3237572	1.3844	0.0536	0.0536	12.0238	0.2088	0.2088	4531.261	40.4722	40.4722	0.1216	0.058	0.058	NA	NA	NA	NA	2.4188	0.0038	0.0038	0.0	54.45	2.94	3.64	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7359978840917938	0.022838340655164435	0.030048689181498167	1.0800417437249954	0.007477031025449721	0.007608017756607577
KIC3238303	1.0769	0.0413	0.0413	5.3377	0.0923	0.0923	4862.2817	50.7501	50.7501	-0.2585	0.058	0.058	NA	NA	NA	NA	3.0173	0.0041	0.0041	0.0	14.34708	12.21488	0.7679	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1567635199600492	0.2674965983932429	0.023889974774581102	0.7273541610577339	0.007445668531113059	0.007575549144178462
KIC3238671	1.0994	0.2264	0.2264	20.183	1.923	1.923	4604.2715	45.5629	45.5629	-0.9612	0.058	0.058	NA	NA	NA	NA	1.8508	0.0151	0.0151	0.0	164.93387	7.11704	30.6153	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.2173098493598506	0.01834712464408117	0.08917378984819502	1.3049857202066721	0.039524445479860226	0.043484947008392005
KIC3238956	1.1753	0.0455	0.0455	9.1101	0.1583	0.1583	4511.604	50.0439	50.0439	0.193	0.058	0.058	NA	NA	NA	NA	2.5909	0.0043	0.0043	0.0	37.0	1.61	1.8	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.568201724066995	0.018498077557054238	0.02165906058886402	0.9595231441749554	0.0074816243659544535	0.007612773499463987
KIC3239258	1.2328	0.3267	0.3267	25.1741	3.1874	3.1874	4285.7944	52.5754	52.5754	-0.1931	0.058	0.058	NA	NA	NA	NA	1.7045	0.0153	0.0153	0.0	122.8	16.2	9.1	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.089198366805149	0.05381643344894593	0.033437902117414264	1.400953953028216	0.05177524331693251	0.05879390235491111
